"Relative Time (Process)","experiment-human-data - system/gpu.process.0.memoryAllocated","experiment-human-data - system/gpu.process.0.memoryAllocated__MIN","experiment-human-data - system/gpu.process.0.memoryAllocated__MAX"
"62311.912139","87.41","87.41","87.41"
"62341.912986","87.41","87.41","87.41"
"62371.913578","87.41","87.41","87.41"
"62401.914387","87.41","87.41","87.41"
"62431.915133","87.41","87.41","87.41"
"62461.916118","87.41","87.41","87.41"
"62491.916935","87.41","87.41","87.41"
"62521.917693","87.41","87.41","87.41"
"62551.91843","87.41","87.41","87.41"
"62581.919238","87.41","87.41","87.41"
"62611.919952","87.41","87.41","87.41"
"62641.920764","87.41","87.41","87.41"
"62671.921955","87.41","87.41","87.41"
"62701.922731","87.41","87.41","87.41"
"62731.92347","87.41","87.41","87.41"
"62761.924217","87.41","87.41","87.41"
"62791.925026","87.41","87.41","87.41"
"62821.925944","87.41","87.41","87.41"
"62851.926703","87.41","87.41","87.41"
"62881.927436","87.41","87.41","87.41"
"62911.928134","87.41","87.41","87.41"
"62941.928933","87.41","87.41","87.41"
"62971.929608","87.41","87.41","87.41"
"63001.932849","87.41","87.41","87.41"
"63031.933771","87.41","87.41","87.41"
"63061.93448","87.41","87.41","87.41"
"63091.93523","87.41","87.41","87.41"
"63121.935965","87.41","87.41","87.41"
"63151.936745","87.41","87.41","87.41"
"63181.937565","87.41","87.41","87.41"
"63211.93827","87.41","87.41","87.41"
"63241.939199","87.41","87.41","87.41"
"63271.939889","87.41","87.41","87.41"
"63301.94065","87.41","87.41","87.41"
"63331.941326","87.41","87.41","87.41"
"63361.942027","87.41","87.41","87.41"
"63391.942732","87.41","87.41","87.41"
"63421.943662","87.41","87.41","87.41"
"63451.944357","87.41","87.41","87.41"
"63481.945086","87.41","87.41","87.41"
"63511.945761","87.41","87.41","87.41"
"63541.94646","87.41","87.41","87.41"
"63571.947198","87.41","87.41","87.41"
"63601.947889","87.41","87.41","87.41"
"63631.9485","87.41","87.41","87.41"
"63661.949024","87.41","87.41","87.41"
"63691.949595","87.41","87.41","87.41"
"63721.950389","87.41","87.41","87.41"
"63751.951113","87.41","87.41","87.41"
"63781.952058","87.41","87.41","87.41"
"63811.952632","87.41","87.41","87.41"
"63841.953293","87.41","87.41","87.41"
"63871.953754","87.41","87.41","87.41"
"63901.954328","87.41","87.41","87.41"
"63931.955079","87.41","87.41","87.41"
"63961.955543","87.41","87.41","87.41"
"63991.956067","87.41","87.41","87.41"
"64021.95673","87.41","87.41","87.41"
"64051.957321","87.41","87.41","87.41"
"64081.958076","87.41","87.41","87.41"
"64111.958697","87.41","87.41","87.41"
"64141.959574","87.41","87.41","87.41"
"64171.960083","87.41","87.41","87.41"
"64201.960564","87.41","87.41","87.41"
"64231.961025","87.41","87.41","87.41"
"64261.961543","87.41","87.41","87.41"
"64291.962029","87.41","87.41","87.41"
"64321.962535","87.41","87.41","87.41"
"64351.96301","87.41","87.41","87.41"
"64381.963541","87.41","87.41","87.41"
"64411.964032","87.41","87.41","87.41"
"64441.964616","87.41","87.41","87.41"
"64471.965429","87.41","87.41","87.41"
"64501.966153","87.41","87.41","87.41"
"64531.966796","87.41","87.41","87.41"
"64561.96729","87.41","87.41","87.41"
"64591.967847","87.41","87.41","87.41"
"64621.968649","87.41","87.41","87.41"
"64651.96949","87.41","87.41","87.41"
"64681.970315","87.41","87.41","87.41"
"64711.97097","87.41","87.41","87.41"
"64741.97168","87.41","87.41","87.41"
"64771.972424","87.41","87.41","87.41"
"64801.973148","87.41","87.41","87.41"
"64831.973891","87.41","87.41","87.41"
"64861.974673","87.41","87.41","87.41"
"64891.975522","87.41","87.41","87.41"
"64921.976364","87.41","87.41","87.41"
"64951.977174","87.41","87.41","87.41"
"64981.977941","87.41","87.41","87.41"
"65011.978864","87.41","87.41","87.41"
"65041.979555","87.41","87.41","87.41"
"65071.980333","87.41","87.41","87.41"
"65101.981056","87.41","87.41","87.41"
"65131.98194","87.41","87.41","87.41"
"65161.982725","87.41","87.41","87.41"
"65191.98343","87.41","87.41","87.41"
"65221.984227","87.41","87.41","87.41"
"65251.985078","87.41","87.41","87.41"
"65281.985963","87.41","87.41","87.41"
"65311.98675","87.41","87.41","87.41"
"65341.987447","87.41","87.41","87.41"
"65371.988423","87.41","87.41","87.41"
"65401.989357","87.41","87.41","87.41"
"65431.990029","87.41","87.41","87.41"
"65461.990751","87.41","87.41","87.41"
"65491.991462","87.41","87.41","87.41"
"65521.99222","87.41","87.41","87.41"
"65551.993059","87.41","87.41","87.41"
"65581.993741","87.41","87.41","87.41"
"65611.994256","87.41","87.41","87.41"
"65641.994806","87.41","87.41","87.41"
"65671.995441","87.41","87.41","87.41"
"65701.995976","87.41","87.41","87.41"
"65731.996747","87.41","87.41","87.41"
"65761.99727","87.41","87.41","87.41"
"65791.997917","87.41","87.41","87.41"
"65821.998555","87.41","87.41","87.41"
"65851.999075","87.41","87.41","87.41"
"65881.999709","87.41","87.41","87.41"
"65912.000527","87.41","87.41","87.41"
"65942.001055","87.41","87.41","87.41"
"65972.001543","87.41","87.41","87.41"
"66002.002298","87.41","87.41","87.41"
"66032.003161","87.41","87.41","87.41"
"66062.003837","87.41","87.41","87.41"
"66092.004593","87.41","87.41","87.41"
"66122.005457","87.41","87.41","87.41"
"66152.006124","87.41","87.41","87.41"
"66182.006859","87.41","87.41","87.41"
"66212.007687","87.41","87.41","87.41"
"66242.00848","87.41","87.41","87.41"
"66272.009394","87.41","87.41","87.41"
"66302.010223","87.41","87.41","87.41"
"66332.01097","87.41","87.41","87.41"
"66362.011838","87.41","87.41","87.41"
"66392.012522","87.41","87.41","87.41"
"66422.013404","87.41","87.41","87.41"
"66452.014386","87.41","87.41","87.41"
"66482.015246","87.41","87.41","87.41"
"66512.01612","87.41","87.41","87.41"
"66542.017024","87.41","87.41","87.41"
"66572.018124","87.41","87.41","87.41"
"66602.018824","87.41","87.41","87.41"
"66632.019692","87.41","87.41","87.41"
"66662.020396","87.41","87.41","87.41"
"66692.021331","87.41","87.41","87.41"
"66722.022226","87.41","87.41","87.41"
"66752.022957","87.41","87.41","87.41"
"66782.023645","87.41","87.41","87.41"
"66812.024427","87.41","87.41","87.41"
"66842.025225","87.41","87.41","87.41"
"66872.026048","87.41","87.41","87.41"
"66902.026834","87.41","87.41","87.41"
"66932.027669","87.41","87.41","87.41"
"66962.028411","87.41","87.41","87.41"
"66992.029201","87.41","87.41","87.41"
"67022.030153","87.41","87.41","87.41"
"67052.031048","87.41","87.41","87.41"
"67082.031879","87.41","87.41","87.41"
"67112.03287","87.41","87.41","87.41"
"67142.03361","87.41","87.41","87.41"
"67172.034317","87.41","87.41","87.41"
"67202.034855","87.41","87.41","87.41"
"67232.035447","87.41","87.41","87.41"
"67262.036228","87.41","87.41","87.41"
"67292.036857","87.41","87.41","87.41"
"67322.037363","87.41","87.41","87.41"
"67352.038031","87.41","87.41","87.41"
"67382.038917","87.41","87.41","87.41"
"67412.039682","87.41","87.41","87.41"
"67442.040218","87.41","87.41","87.41"
"67472.040705","87.41","87.41","87.41"
"67502.041211","87.41","87.41","87.41"
"67532.041871","87.41","87.41","87.41"
"67562.042614","87.41","87.41","87.41"
"67592.043446","87.41","87.41","87.41"
"67622.044153","87.41","87.41","87.41"
"67652.044978","87.41","87.41","87.41"
"67682.045821","87.41","87.41","87.41"
"67712.046724","87.41","87.41","87.41"
"67742.047614","87.41","87.41","87.41"
"67772.048522","87.41","87.41","87.41"
"67802.049501","87.41","87.41","87.41"
"67832.050266","87.41","87.41","87.41"
"67862.051275","87.41","87.41","87.41"
"67892.05214","87.41","87.41","87.41"
"67922.053114","87.41","87.41","87.41"
"67952.05391","87.41","87.41","87.41"
"67982.054837","87.41","87.41","87.41"
"68012.055632","87.41","87.41","87.41"
"68072.057333","87.41","87.41","87.41"
"68102.058053","87.41","87.41","87.41"
"68132.05877","87.41","87.41","87.41"
"68162.059463","87.41","87.41","87.41"
"68192.060365","87.41","87.41","87.41"
"68222.061387","87.41","87.41","87.41"
"68252.062257","87.41","87.41","87.41"
"68282.063032","87.41","87.41","87.41"
"68312.063993","87.41","87.41","87.41"
"68342.064767","87.41","87.41","87.41"
"68372.065505","87.41","87.41","87.41"
"68402.066265","87.41","87.41","87.41"
"68432.067174","87.41","87.41","87.41"
"68462.067901","87.41","87.41","87.41"
"68492.068705","87.41","87.41","87.41"
"68522.069455","87.41","87.41","87.41"
"68552.070246","87.41","87.41","87.41"
"68582.070977","87.41","87.41","87.41"
"68612.07177","87.41","87.41","87.41"
"68642.072795","87.41","87.41","87.41"
"68672.073525","87.41","87.41","87.41"
"68702.074012","87.41","87.41","87.41"
"68732.074503","87.41","87.41","87.41"
"68762.074994","87.41","87.41","87.41"
"68792.075605","87.41","87.41","87.41"
"68822.076385","87.41","87.41","87.41"
"68852.077102","87.41","87.41","87.41"
"68882.077921","87.41","87.41","87.41"
"68912.078575","87.41","87.41","87.41"
"68942.07921","87.41","87.41","87.41"
"68972.079982","87.41","87.41","87.41"
"69002.080537","87.41","87.41","87.41"
"69032.081227","87.41","87.41","87.41"
"69062.082079","87.41","87.41","87.41"
"69092.082783","87.41","87.41","87.41"
"69122.083353","87.41","87.41","87.41"
"69152.084039","87.41","87.41","87.41"
"69182.084559","87.41","87.41","87.41"
"69212.085108","87.41","87.41","87.41"
"69242.085607","87.41","87.41","87.41"
"69272.086242","87.41","87.41","87.41"
"69302.087209","87.41","87.41","87.41"
"69332.087821","87.41","87.41","87.41"
"69362.088373","87.41","87.41","87.41"
"69392.089194","87.41","87.41","87.41"
"69422.089862","87.41","87.41","87.41"
"69452.090409","87.41","87.41","87.41"
"69482.091306","87.41","87.41","87.41"
"69512.092145","87.41","87.41","87.41"
"69542.093024","87.41","87.41","87.41"
"69572.093856","87.41","87.41","87.41"
"69602.094584","87.41","87.41","87.41"
"69632.095245","87.41","87.41","87.41"
"69662.09623","87.41","87.41","87.41"
"69692.096935","87.41","87.41","87.41"
"69722.097651","87.41","87.41","87.41"
"69752.098355","87.41","87.41","87.41"
"69782.09923","87.41","87.41","87.41"
"69812.099997","87.41","87.41","87.41"
"69842.100856","87.41","87.41","87.41"
"69872.10167","87.41","87.41","87.41"
"69902.102464","87.41","87.41","87.41"
"69932.103328","87.41","87.41","87.41"
"69962.103975","87.41","87.41","87.41"
"69992.104691","87.41","87.41","87.41"
"70022.105367","87.41","87.41","87.41"
"70052.106108","87.41","87.41","87.41"
"70082.106985","87.41","87.41","87.41"
"70112.107738","87.41","87.41","87.41"
"70142.108678","87.41","87.41","87.41"
"70172.109485","87.41","87.41","87.41"
"70202.11017","87.41","87.41","87.41"
"70232.11089","87.41","87.41","87.41"
"70262.111641","87.41","87.41","87.41"
"70292.112405","87.41","87.41","87.41"
"70322.11329","87.41","87.41","87.41"
"70352.113995","87.41","87.41","87.41"
"70382.114813","87.41","87.41","87.41"
"70412.115616","87.41","87.41","87.41"
"70442.11637","87.41","87.41","87.41"
"70472.116884","87.41","87.41","87.41"
"70502.117507","87.41","87.41","87.41"
"70532.117961","87.41","87.41","87.41"
"70562.118448","87.41","87.41","87.41"
"70592.119048","87.41","87.41","87.41"
"70622.119829","87.41","87.41","87.41"
"70652.120339","87.41","87.41","87.41"
"70682.12087","87.41","87.41","87.41"
"70712.121387","87.41","87.41","87.41"
"70742.122052","87.41","87.41","87.41"
"70772.122707","87.41","87.41","87.41"
"70802.123231","87.41","87.41","87.41"
"70832.123749","87.41","87.41","87.41"
"70862.124572","87.41","87.41","87.41"
"70892.125325","87.41","87.41","87.41"
"70922.126208","87.41","87.41","87.41"
"70952.1272","87.41","87.41","87.41"
"70982.127995","87.41","87.41","87.41"
"71012.12877","87.41","87.41","87.41"
"71042.12953","87.41","87.41","87.41"
"71072.130244","87.41","87.41","87.41"
"71102.13093","87.41","87.41","87.41"
"71132.131784","87.41","87.41","87.41"
"71162.132426","87.41","87.41","87.41"
"71192.133137","87.41","87.41","87.41"
"71222.133883","87.41","87.41","87.41"
"71252.134731","87.41","87.41","87.41"
"71282.1355","87.41","87.41","87.41"
"71312.136191","87.41","87.41","87.41"
"71342.136986","87.41","87.41","87.41"
"71372.13786","87.41","87.41","87.41"
"71402.138535","87.41","87.41","87.41"
"71432.139205","87.41","87.41","87.41"
"71462.140118","87.41","87.41","87.41"
"71492.141046","87.41","87.41","87.41"
"71522.141709","87.41","87.41","87.41"
"71552.142414","87.41","87.41","87.41"
"71582.143288","87.41","87.41","87.41"
"71612.144047","87.41","87.41","87.41"
"71642.144813","87.41","87.41","87.41"
"71672.145655","87.41","87.41","87.41"
"71702.146509","87.41","87.41","87.41"
"71732.147223","87.41","87.41","87.41"
"71762.148109","87.41","87.41","87.41"
"71792.148964","87.41","87.41","87.41"
"71822.149919","87.41","87.41","87.41"
"71852.150818","87.41","87.41","87.41"
"71882.151543","87.41","87.41","87.41"
"71912.152213","87.41","87.41","87.41"
"71942.152967","87.41","87.41","87.41"
"71972.153706","87.41","87.41","87.41"
"72002.154433","87.41","87.41","87.41"
"72032.155223","87.41","87.41","87.41"
"72062.155686","87.41","87.41","87.41"
"72092.156174","87.41","87.41","87.41"
"72122.156735","87.41","87.41","87.41"
"72152.15756","87.41","87.41","87.41"
"72182.15825","87.41","87.41","87.41"
"72212.158954","87.41","87.41","87.41"
"72242.15947","87.41","87.41","87.41"
"72272.160048","87.41","87.41","87.41"
"72302.160841","87.41","87.41","87.41"
"72332.161458","87.41","87.41","87.41"
"72362.16204","87.41","87.41","87.41"
"72392.16315","87.41","87.41","87.41"
"72422.164003","87.41","87.41","87.41"
"72452.164939","87.41","87.41","87.41"
"72482.16581","87.41","87.41","87.41"
"72512.166522","87.41","87.41","87.41"
"72542.167273","87.41","87.41","87.41"
"72572.167999","87.41","87.41","87.41"
"72602.168817","87.41","87.41","87.41"
"72632.169569","87.41","87.41","87.41"
"72662.170247","87.41","87.41","87.41"
"72692.170946","87.41","87.41","87.41"
"72722.17181","87.41","87.41","87.41"
"72752.17251","87.41","87.41","87.41"
"72782.173488","87.41","87.41","87.41"
"72812.174424","87.41","87.41","87.41"
"72842.175253","87.41","87.41","87.41"
"72872.175897","87.41","87.41","87.41"
"72902.176468","87.41","87.41","87.41"
"72932.177397","87.41","87.41","87.41"
"72962.178179","87.41","87.41","87.41"
"72992.178955","87.41","87.41","87.41"
"73022.17964","87.41","87.41","87.41"
"73052.180369","87.41","87.41","87.41"
"73082.18127","87.41","87.41","87.41"
"73112.182188","87.41","87.41","87.41"
"73142.182937","87.41","87.41","87.41"
"73172.183704","87.41","87.41","87.41"
"73202.184434","87.41","87.41","87.41"
"73232.185296","87.41","87.41","87.41"
"73262.186142","87.41","87.41","87.41"
"73292.186951","87.41","87.41","87.41"
"73322.187648","87.41","87.41","87.41"
"73352.188244","87.41","87.41","87.41"
"73382.189046","87.41","87.41","87.41"
"73412.18976","87.41","87.41","87.41"
"73442.1906","87.41","87.41","87.41"
"73472.191297","87.41","87.41","87.41"
"73502.192254","87.41","87.41","87.41"
"73532.193067","87.41","87.41","87.41"
"73562.193552","87.41","87.41","87.41"
"73592.194026","87.41","87.41","87.41"
"73622.194551","87.41","87.41","87.41"
"73652.195187","87.41","87.41","87.41"
"73682.195713","87.41","87.41","87.41"
"73712.196237","87.41","87.41","87.41"
"73742.196784","87.41","87.41","87.41"
"73772.197443","87.41","87.41","87.41"
"73802.197934","87.41","87.41","87.41"
"73832.198459","87.41","87.41","87.41"
"73862.199","87.41","87.41","87.41"
"73892.199805","87.41","87.41","87.41"
"73922.200285","87.41","87.41","87.41"
"73952.200766","87.41","87.41","87.41"
"73982.201228","87.41","87.41","87.41"
"74012.20179","87.41","87.41","87.41"
"74042.202263","87.41","87.41","87.41"
"74072.202751","87.41","87.41","87.41"
"74102.203231","87.41","87.41","87.41"
"74132.20372","87.41","87.41","87.41"
"74162.204252","87.41","87.41","87.41"
"74192.204981","87.41","87.41","87.41"
"74222.205687","87.41","87.41","87.41"
"74252.206496","87.41","87.41","87.41"
"74282.207336","87.41","87.41","87.41"
"74312.20804","87.41","87.41","87.41"
"74342.208776","87.41","87.41","87.41"
"74372.20937","87.41","87.41","87.41"
"74402.20988","87.41","87.41","87.41"
"74432.210754","87.41","87.41","87.41"
"74462.211296","87.41","87.41","87.41"
"74492.212024","87.41","87.41","87.41"
"74522.212882","87.41","87.41","87.41"
"74552.213606","87.41","87.41","87.41"
"74582.214497","87.41","87.41","87.41"
"74612.215234","87.41","87.41","87.41"
"74642.21607","87.41","87.41","87.41"
"74672.216841","87.41","87.41","87.41"
"74702.217666","87.41","87.41","87.41"
"74732.218434","87.41","87.41","87.41"
"74762.219226","87.41","87.41","87.41"
"74792.220032","87.41","87.41","87.41"
"74822.220923","87.41","87.41","87.41"
"74852.2217","87.41","87.41","87.41"
"74882.222419","87.41","87.41","87.41"
"74912.223147","87.41","87.41","87.41"
"74942.223869","87.41","87.41","87.41"
"74972.224703","87.41","87.41","87.41"
"75002.22539","87.41","87.41","87.41"
"75032.226251","87.41","87.41","87.41"
"75062.226911","87.41","87.41","87.41"
"75092.227741","87.41","87.41","87.41"
"75122.22866","87.41","87.41","87.41"
"75152.229482","87.41","87.41","87.41"
"75182.23025","87.41","87.41","87.41"
"75212.231208","87.41","87.41","87.41"
"75242.232145","87.41","87.41","87.41"
"75272.232874","87.41","87.41","87.41"
"75302.233573","87.41","87.41","87.41"
"75332.234097","87.41","87.41","87.41"
"75362.234725","87.41","87.41","87.41"
"75392.235402","87.41","87.41","87.41"
"75422.236112","87.41","87.41","87.41"
"75452.236778","87.41","87.41","87.41"
"75482.237402","87.41","87.41","87.41"
"75512.237938","87.41","87.41","87.41"
"75542.238443","87.41","87.41","87.41"
"75572.239087","87.41","87.41","87.41"
"75602.239593","87.41","87.41","87.41"
"75632.240257","87.41","87.41","87.41"
"75662.240917","87.41","87.41","87.41"
"75692.241614","87.41","87.41","87.41"
"75722.242382","87.41","87.41","87.41"
"75752.24322","87.41","87.41","87.41"
"75782.244082","87.41","87.41","87.41"
"75812.244895","87.41","87.41","87.41"
"75842.245597","87.41","87.41","87.41"
"75872.2463","87.41","87.41","87.41"
"75902.247241","87.41","87.41","87.41"
"75932.24793","87.41","87.41","87.41"
"75962.24845","87.41","87.41","87.41"
"75992.249146","87.41","87.41","87.41"
"76022.249835","87.41","87.41","87.41"
"76052.25045","87.41","87.41","87.41"
"76082.251091","87.41","87.41","87.41"
"76112.25182","87.41","87.41","87.41"
"76142.25266","87.41","87.41","87.41"
"76172.2533","87.41","87.41","87.41"
"76202.254015","87.41","87.41","87.41"
"76232.254816","87.41","87.41","87.41"
"76262.255737","87.41","87.41","87.41"
"76292.256406","87.41","87.41","87.41"
"76322.257306","87.41","87.41","87.41"
"76352.258091","87.41","87.41","87.41"
"76382.258945","87.41","87.41","87.41"
"76412.259665","87.41","87.41","87.41"
"76442.260697","87.41","87.41","87.41"
"76472.261613","87.41","87.41","87.41"
"76502.262498","87.41","87.41","87.41"
"76532.263293","87.41","87.41","87.41"
"76562.26385","87.41","87.41","87.41"
"76592.264522","87.41","87.41","87.41"
"76622.26528","87.41","87.41","87.41"
"76652.266495","87.41","87.41","87.41"
"76682.267383","87.41","87.41","87.41"
"76712.268284","87.41","87.41","87.41"
"76742.269038","87.41","87.41","87.41"
"76772.269548","87.41","87.41","87.41"
"76802.270083","87.41","87.41","87.41"
"76832.270775","87.41","87.41","87.41"
"76862.271367","87.41","87.41","87.41"
"76892.272151","87.41","87.41","87.41"
"76922.272672","87.41","87.41","87.41"
"76952.273148","87.41","87.41","87.41"
"76982.273624","87.41","87.41","87.41"
"77012.274247","87.41","87.41","87.41"
"77042.274727","87.41","87.41","87.41"
"77072.275351","87.41","87.41","87.41"
"77102.275929","87.41","87.41","87.41"
"77132.276696","87.41","87.41","87.41"
"77162.2772","87.41","87.41","87.41"
"77192.277834","87.41","87.41","87.41"
"77222.278411","87.41","87.41","87.41"
"77252.279539","87.41","87.41","87.41"
"77282.280193","87.41","87.41","87.41"
"77312.280782","87.41","87.41","87.41"
"77342.281632","87.41","87.41","87.41"
"77372.282367","87.41","87.41","87.41"
"77402.28313","87.41","87.41","87.41"
"77432.28385","87.41","87.41","87.41"
"77462.284373","87.41","87.41","87.41"
"77492.285059","87.41","87.41","87.41"
"77522.285867","87.41","87.41","87.41"
"77552.286762","87.41","87.41","87.41"
"77582.287494","87.41","87.41","87.41"
"77612.288494","87.41","87.41","87.41"
"77642.289258","87.41","87.41","87.41"
"77672.290074","87.41","87.41","87.41"
"77702.290799","87.41","87.41","87.41"
"77732.291499","87.41","87.41","87.41"
"77762.29221","87.41","87.41","87.41"
"77792.293003","87.41","87.41","87.41"
"77822.29379","87.41","87.41","87.41"
"77852.294449","87.41","87.41","87.41"
"77882.295199","87.41","87.41","87.41"
"77912.296024","87.41","87.41","87.41"
"77942.296839","87.41","87.41","87.41"
"77972.297719","87.41","87.41","87.41"
"78002.298776","87.41","87.41","87.41"
"78032.299573","87.41","87.41","87.41"
"78062.300191","87.41","87.41","87.41"
"78092.301021","87.41","87.41","87.41"
"78122.301896","87.41","87.41","87.41"
"78152.302761","87.41","87.41","87.41"
"78182.304213","87.41","87.41","87.41"
"78212.305004","87.41","87.41","87.41"
"78242.305936","87.41","87.41","87.41"
"78272.306705","87.41","87.41","87.41"
"78302.307566","87.41","87.41","87.41"
"78332.308443","87.41","87.41","87.41"
"78362.309249","87.41","87.41","87.41"
"78392.310013","87.41","87.41","87.41"
"78422.310685","87.41","87.41","87.41"
"78452.311303","87.41","87.41","87.41"
"78482.311824","87.41","87.41","87.41"
"78512.3125","87.41","87.41","87.41"
"78542.313233","87.41","87.41","87.41"
"78572.313887","87.41","87.41","87.41"
"78602.314632","87.41","87.41","87.41"
"78632.315345","87.41","87.41","87.41"
"78662.315899","87.41","87.41","87.41"
"78692.316488","87.41","87.41","87.41"
"78722.31737","87.41","87.41","87.41"
"78752.318016","87.41","87.41","87.41"
"78782.318644","87.41","87.41","87.41"
"78812.31913","87.41","87.41","87.41"
"78842.319631","87.41","87.41","87.41"
"78872.320154","87.41","87.41","87.41"
"78902.320728","87.41","87.41","87.41"
"78932.321196","87.41","87.41","87.41"
"78962.321684","87.41","87.41","87.41"
"78992.322423","87.41","87.41","87.41"
"79022.323091","87.41","87.41","87.41"
"79052.323792","87.41","87.41","87.41"
"79082.32447","87.41","87.41","87.41"
"79112.325065","87.41","87.41","87.41"
"79142.325855","87.41","87.41","87.41"
"79172.326715","87.41","87.41","87.41"
"79202.32754","87.41","87.41","87.41"
"79232.328481","87.41","87.41","87.41"
"79262.32945","87.41","87.41","87.41"
"79292.332785","87.41","87.41","87.41"
"79322.333433","87.41","87.41","87.41"
"79352.334194","87.41","87.41","87.41"
"79382.334939","87.41","87.41","87.41"
"79412.335653","87.41","87.41","87.41"
"79442.336302","87.41","87.41","87.41"
"79472.337189","87.41","87.41","87.41"
"79502.338024","87.41","87.41","87.41"
"79532.338744","87.41","87.41","87.41"
"79562.339649","87.41","87.41","87.41"
"79592.340321","87.41","87.41","87.41"
"79622.341062","87.41","87.41","87.41"
"79652.341827","87.41","87.41","87.41"
"79682.342635","87.41","87.41","87.41"
"79712.343395","87.41","87.41","87.41"
"79742.344148","87.41","87.41","87.41"
"79772.344951","87.41","87.41","87.41"
"79802.34553","87.41","87.41","87.41"
"79832.346336","87.41","87.41","87.41"
"79862.347056","87.41","87.41","87.41"
"79892.347909","87.41","87.41","87.41"
"79922.348825","87.41","87.41","87.41"
"79952.349817","87.41","87.41","87.41"
"79982.35057","87.41","87.41","87.41"
"80012.351256","87.41","87.41","87.41"
"80042.352142","87.41","87.41","87.41"
"80072.352991","87.41","87.41","87.41"
"80102.353621","87.41","87.41","87.41"
"80132.354083","87.41","87.41","87.41"
"80162.35458","87.41","87.41","87.41"
"80192.35516","87.41","87.41","87.41"
"80222.356027","87.41","87.41","87.41"
"80252.356679","87.41","87.41","87.41"
"80282.357206","87.41","87.41","87.41"
"80312.357729","87.41","87.41","87.41"
"80342.358471","87.41","87.41","87.41"
"80372.358987","87.41","87.41","87.41"
"80402.359682","87.41","87.41","87.41"
"80432.360335","87.41","87.41","87.41"
"80462.360801","87.41","87.41","87.41"
"80492.361265","87.41","87.41","87.41"
"80522.361757","87.41","87.41","87.41"
"80552.362257","87.41","87.41","87.41"
"80582.363035","87.41","87.41","87.41"
"80612.363854","87.41","87.41","87.41"
"80642.364641","87.41","87.41","87.41"
"80672.365505","87.41","87.41","87.41"
"80702.366231","87.41","87.41","87.41"
"80732.367101","87.41","87.41","87.41"
"80762.367948","87.41","87.41","87.41"
"80792.368747","87.41","87.41","87.41"
"80822.369696","87.41","87.41","87.41"
"80852.370569","87.41","87.41","87.41"
"80882.371453","87.41","87.41","87.41"
"80912.372262","87.41","87.41","87.41"
"80972.373524","87.41","87.41","87.41"
"81002.374187","87.41","87.41","87.41"
"81032.374914","87.41","87.41","87.41"
"81062.375741","87.41","87.41","87.41"
"81092.376466","87.41","87.41","87.41"
"81122.377184","87.41","87.41","87.41"
"81152.377829","87.41","87.41","87.41"
"81182.378334","87.41","87.41","87.41"
"81212.379009","87.41","87.41","87.41"
"81242.379794","87.41","87.41","87.41"
"81272.380482","87.41","87.41","87.41"
"81302.381395","87.41","87.41","87.41"
"81332.382171","87.41","87.41","87.41"
"81362.382851","87.41","87.41","87.41"
"81392.38372","87.41","87.41","87.41"
"81422.384394","87.41","87.41","87.41"
"81452.385096","87.41","87.41","87.41"
"81482.38576","87.41","87.41","87.41"
"81512.386509","87.41","87.41","87.41"
"81542.387037","87.41","87.41","87.41"
"81572.387917","87.41","87.41","87.41"
"81602.388853","87.41","87.41","87.41"
"81632.389695","87.41","87.41","87.41"
"81662.390465","87.41","87.41","87.41"
"81692.391002","87.41","87.41","87.41"
"81722.39162","87.41","87.41","87.41"
"81752.392298","87.41","87.41","87.41"
"81782.392821","87.41","87.41","87.41"
"81812.393577","87.41","87.41","87.41"
"81842.394414","87.41","87.41","87.41"
"81872.395061","87.41","87.41","87.41"
"81902.39557","87.41","87.41","87.41"
"81932.396185","87.41","87.41","87.41"
"81962.397123","87.41","87.41","87.41"
"81992.397879","87.41","87.41","87.41"
"82022.398411","87.41","87.41","87.41"
"82052.399121","87.41","87.41","87.41"
"82071.197941","87.41","87.41","87.41"
