"Relative Time (Process)","experiment-human-data - system/gpu.process.0.memoryAllocatedBytes","experiment-human-data - system/gpu.process.0.memoryAllocatedBytes__MIN","experiment-human-data - system/gpu.process.0.memoryAllocatedBytes__MAX"
"22020.830411","21111898112","21111898112","21111898112"
"22050.830867","21111898112","21111898112","21111898112"
"22080.831434","21111898112","21111898112","21111898112"
"22110.832352","21111898112","21111898112","21111898112"
"22140.833046","21111898112","21111898112","21111898112"
"22170.833691","21111898112","21111898112","21111898112"
"22200.834202","21111898112","21111898112","21111898112"
"22230.834836","21111898112","21111898112","21111898112"
"22260.835336","21111898112","21111898112","21111898112"
"22290.835813","21111898112","21111898112","21111898112"
"22320.836414","21111898112","21111898112","21111898112"
"22350.837312","21111898112","21111898112","21111898112"
"22380.838035","21111898112","21111898112","21111898112"
"22410.838961","21111898112","21111898112","21111898112"
"22440.83977","21111898112","21111898112","21111898112"
"22470.840463","21111898112","21111898112","21111898112"
"22500.84112","21111898112","21111898112","21111898112"
"22530.841658","21111898112","21111898112","21111898112"
"22560.842437","21111898112","21111898112","21111898112"
"22590.843202","21111898112","21111898112","21111898112"
"22620.843926","21111898112","21111898112","21111898112"
"22650.844731","21111898112","21111898112","21111898112"
"22680.845262","21111898112","21111898112","21111898112"
"22710.845897","21111898112","21111898112","21111898112"
"22740.846462","21111898112","21111898112","21111898112"
"22770.847205","21111898112","21111898112","21111898112"
"22800.848084","21111898112","21111898112","21111898112"
"22830.848883","21111898112","21111898112","21111898112"
"22860.849604","21111898112","21111898112","21111898112"
"22890.850525","21111898112","21111898112","21111898112"
"22920.851337","21111898112","21111898112","21111898112"
"22950.852091","21111898112","21111898112","21111898112"
"22980.852969","21111898112","21111898112","21111898112"
"23010.853755","21111898112","21111898112","21111898112"
"23040.854854","21111898112","21111898112","21111898112"
"23070.855598","21111898112","21111898112","21111898112"
"23100.856367","21111898112","21111898112","21111898112"
"23130.85709","21111898112","21111898112","21111898112"
"23160.857954","21111898112","21111898112","21111898112"
"23190.8587","21111898112","21111898112","21111898112"
"23220.859476","21111898112","21111898112","21111898112"
"23250.860386","21111898112","21111898112","21111898112"
"23280.86131","21111898112","21111898112","21111898112"
"23310.862013","21111898112","21111898112","21111898112"
"23340.862916","21111898112","21111898112","21111898112"
"23370.863835","21111898112","21111898112","21111898112"
"23400.864725","21111898112","21111898112","21111898112"
"23430.865616","21111898112","21111898112","21111898112"
"23460.866347","21111898112","21111898112","21111898112"
"23490.867109","21111898112","21111898112","21111898112"
"23520.867885","21111898112","21111898112","21111898112"
"23550.868566","21111898112","21111898112","21111898112"
"23580.869089","21111898112","21111898112","21111898112"
"23610.869583","21111898112","21111898112","21111898112"
"23640.870096","21111898112","21111898112","21111898112"
"23670.870766","21111898112","21111898112","21111898112"
"23700.871412","21111898112","21111898112","21111898112"
"23730.871869","21111898112","21111898112","21111898112"
"23760.872404","21111898112","21111898112","21111898112"
"23790.873032","21111898112","21111898112","21111898112"
"23820.873625","21111898112","21111898112","21111898112"
"23850.874064","21111898112","21111898112","21111898112"
"23880.874555","21111898112","21111898112","21111898112"
"23910.875321","21111898112","21111898112","21111898112"
"23940.876212","21111898112","21111898112","21111898112"
"23970.877091","21111898112","21111898112","21111898112"
"24000.877892","21111898112","21111898112","21111898112"
"24030.878678","21111898112","21111898112","21111898112"
"24060.879285","21111898112","21111898112","21111898112"
"24090.880039","21111898112","21111898112","21111898112"
"24120.880788","21111898112","21111898112","21111898112"
"24150.881719","21111898112","21111898112","21111898112"
"24180.882367","21111898112","21111898112","21111898112"
"24210.882816","21111898112","21111898112","21111898112"
"24240.883727","21111898112","21111898112","21111898112"
"24270.884397","21111898112","21111898112","21111898112"
"24300.885075","21111898112","21111898112","21111898112"
"24330.885736","21111898112","21111898112","21111898112"
"24360.8864","21111898112","21111898112","21111898112"
"24390.887153","21111898112","21111898112","21111898112"
"24420.887946","21111898112","21111898112","21111898112"
"24450.888882","21111898112","21111898112","21111898112"
"24480.889674","21111898112","21111898112","21111898112"
"24510.890478","21111898112","21111898112","21111898112"
"24540.891239","21111898112","21111898112","21111898112"
"24570.892006","21111898112","21111898112","21111898112"
"24600.893047","21111898112","21111898112","21111898112"
"24630.893866","21111898112","21111898112","21111898112"
"24660.894789","21111898112","21111898112","21111898112"
"24690.895568","21111898112","21111898112","21111898112"
"24720.896434","21111898112","21111898112","21111898112"
"24750.897141","21111898112","21111898112","21111898112"
"24780.897953","21111898112","21111898112","21111898112"
"24810.898668","21111898112","21111898112","21111898112"
"24840.899388","21111898112","21111898112","21111898112"
"24870.900088","21111898112","21111898112","21111898112"
"24900.900789","21111898112","21111898112","21111898112"
"24930.901424","21111898112","21111898112","21111898112"
"24960.901942","21111898112","21111898112","21111898112"
"24990.902639","21111898112","21111898112","21111898112"
"25020.903405","21111898112","21111898112","21111898112"
"25050.904043","21111898112","21111898112","21111898112"
"25080.904564","21111898112","21111898112","21111898112"
"25110.905251","21111898112","21111898112","21111898112"
"25140.905916","21111898112","21111898112","21111898112"
"25170.906588","21111898112","21111898112","21111898112"
"25200.9072","21111898112","21111898112","21111898112"
"25230.90787","21111898112","21111898112","21111898112"
"25260.90841","21111898112","21111898112","21111898112"
"25290.909132","21111898112","21111898112","21111898112"
"25320.909953","21111898112","21111898112","21111898112"
"25350.910587","21111898112","21111898112","21111898112"
"25380.911089","21111898112","21111898112","21111898112"
"25410.911733","21111898112","21111898112","21111898112"
"25440.91223","21111898112","21111898112","21111898112"
"25470.912709","21111898112","21111898112","21111898112"
"25500.91319","21111898112","21111898112","21111898112"
"25530.913643","21111898112","21111898112","21111898112"
"25560.914119","21111898112","21111898112","21111898112"
"25590.91482","21111898112","21111898112","21111898112"
"25620.915438","21111898112","21111898112","21111898112"
"25650.916045","21111898112","21111898112","21111898112"
"25680.916748","21111898112","21111898112","21111898112"
"25710.91752","21111898112","21111898112","21111898112"
"25740.918208","21111898112","21111898112","21111898112"
"25770.918915","21111898112","21111898112","21111898112"
"25800.919833","21111898112","21111898112","21111898112"
"25830.920588","21111898112","21111898112","21111898112"
"25860.9214","21111898112","21111898112","21111898112"
"25890.922118","21111898112","21111898112","21111898112"
"25920.922809","21111898112","21111898112","21111898112"
"25950.92347","21111898112","21111898112","21111898112"
"25980.924544","21111898112","21111898112","21111898112"
"26010.925282","21111898112","21111898112","21111898112"
"26040.926088","21111898112","21111898112","21111898112"
"26070.926822","21111898112","21111898112","21111898112"
"26100.927642","21111898112","21111898112","21111898112"
"26130.928651","21111898112","21111898112","21111898112"
"26160.929444","21111898112","21111898112","21111898112"
"26190.930098","21111898112","21111898112","21111898112"
"26220.930676","21111898112","21111898112","21111898112"
"26250.931427","21111898112","21111898112","21111898112"
"26280.932164","21111898112","21111898112","21111898112"
"26310.932846","21111898112","21111898112","21111898112"
"26340.933661","21111898112","21111898112","21111898112"
"26370.93447","21111898112","21111898112","21111898112"
"26400.93516","21111898112","21111898112","21111898112"
"26430.935911","21111898112","21111898112","21111898112"
"26460.93668","21111898112","21111898112","21111898112"
"26490.93738","21111898112","21111898112","21111898112"
"26520.938082","21111898112","21111898112","21111898112"
"26550.938804","21111898112","21111898112","21111898112"
"26580.93959","21111898112","21111898112","21111898112"
"26610.940354","21111898112","21111898112","21111898112"
"26640.941091","21111898112","21111898112","21111898112"
"26670.9419","21111898112","21111898112","21111898112"
"26700.942813","21111898112","21111898112","21111898112"
"26730.943557","21111898112","21111898112","21111898112"
"26760.944273","21111898112","21111898112","21111898112"
"26790.944891","21111898112","21111898112","21111898112"
"26850.94604","21111898112","21111898112","21111898112"
"26880.946545","21111898112","21111898112","21111898112"
"26910.947211","21111898112","21111898112","21111898112"
"26940.947875","21111898112","21111898112","21111898112"
"26970.948381","21111898112","21111898112","21111898112"
"27000.949021","21111898112","21111898112","21111898112"
"27030.949529","21111898112","21111898112","21111898112"
"27060.950045","21111898112","21111898112","21111898112"
"27090.950559","21111898112","21111898112","21111898112"
"27120.951223","21111898112","21111898112","21111898112"
"27150.951716","21111898112","21111898112","21111898112"
"27180.952329","21111898112","21111898112","21111898112"
"27210.953134","21111898112","21111898112","21111898112"
"27240.953812","21111898112","21111898112","21111898112"
"27270.954466","21111898112","21111898112","21111898112"
"27300.955161","21111898112","21111898112","21111898112"
"27330.95578","21111898112","21111898112","21111898112"
"27360.956323","21111898112","21111898112","21111898112"
"27390.957209","21111898112","21111898112","21111898112"
"27420.957909","21111898112","21111898112","21111898112"
"27450.958641","21111898112","21111898112","21111898112"
"27480.959569","21111898112","21111898112","21111898112"
"27510.960328","21111898112","21111898112","21111898112"
"27540.960776","21111898112","21111898112","21111898112"
"27570.961323","21111898112","21111898112","21111898112"
"27600.962089","21111898112","21111898112","21111898112"
"27630.962822","21111898112","21111898112","21111898112"
"27660.963627","21111898112","21111898112","21111898112"
"27690.964332","21111898112","21111898112","21111898112"
"27720.96505","21111898112","21111898112","21111898112"
"27750.965562","21111898112","21111898112","21111898112"
"27780.966494","21111898112","21111898112","21111898112"
"27810.967402","21111898112","21111898112","21111898112"
"27840.968133","21111898112","21111898112","21111898112"
"27870.969324","21111898112","21111898112","21111898112"
"27900.970248","21111898112","21111898112","21111898112"
"27930.971028","21111898112","21111898112","21111898112"
"27960.97173","21111898112","21111898112","21111898112"
"27990.972552","21111898112","21111898112","21111898112"
"28020.973255","21111898112","21111898112","21111898112"
"28050.973943","21111898112","21111898112","21111898112"
"28080.974808","21111898112","21111898112","21111898112"
"28110.975468","21111898112","21111898112","21111898112"
"28140.976153","21111898112","21111898112","21111898112"
"28170.976765","21111898112","21111898112","21111898112"
"28200.977595","21111898112","21111898112","21111898112"
"28230.978308","21111898112","21111898112","21111898112"
"28260.978894","21111898112","21111898112","21111898112"
"28290.979723","21111898112","21111898112","21111898112"
"28320.980384","21111898112","21111898112","21111898112"
"28350.980977","21111898112","21111898112","21111898112"
"28380.981735","21111898112","21111898112","21111898112"
"28410.982347","21111898112","21111898112","21111898112"
"28440.98286","21111898112","21111898112","21111898112"
"28470.9835","21111898112","21111898112","21111898112"
"28500.98415","21111898112","21111898112","21111898112"
"28530.984728","21111898112","21111898112","21111898112"
"28560.985225","21111898112","21111898112","21111898112"
"28590.98569","21111898112","21111898112","21111898112"
"28620.98612","21111898112","21111898112","21111898112"
"28650.986603","21111898112","21111898112","21111898112"
"28680.987134","21111898112","21111898112","21111898112"
"28710.988049","21111898112","21111898112","21111898112"
"28740.988938","21111898112","21111898112","21111898112"
"28770.989574","21111898112","21111898112","21111898112"
"28800.990068","21111898112","21111898112","21111898112"
"28830.990783","21111898112","21111898112","21111898112"
"28860.991596","21111898112","21111898112","21111898112"
"28890.992374","21111898112","21111898112","21111898112"
"28920.993261","21111898112","21111898112","21111898112"
"28950.994074","21111898112","21111898112","21111898112"
"28980.994611","21111898112","21111898112","21111898112"
"29010.995606","21111898112","21111898112","21111898112"
"29040.996476","21111898112","21111898112","21111898112"
"29070.997182","21111898112","21111898112","21111898112"
"29100.998059","21111898112","21111898112","21111898112"
"29130.998841","21111898112","21111898112","21111898112"
"29160.999753","21111898112","21111898112","21111898112"
"29191.00044","21111898112","21111898112","21111898112"
"29221.001212","21111898112","21111898112","21111898112"
"29251.001749","21111898112","21111898112","21111898112"
"29281.002505","21111898112","21111898112","21111898112"
"29311.003358","21111898112","21111898112","21111898112"
"29341.004208","21111898112","21111898112","21111898112"
"29371.005194","21111898112","21111898112","21111898112"
"29401.006056","21111898112","21111898112","21111898112"
"29431.006828","21111898112","21111898112","21111898112"
"29461.007707","21111898112","21111898112","21111898112"
"29491.008289","21111898112","21111898112","21111898112"
"29521.008887","21111898112","21111898112","21111898112"
"29551.009777","21111898112","21111898112","21111898112"
"29581.010663","21111898112","21111898112","21111898112"
"29611.011398","21111898112","21111898112","21111898112"
"29641.012184","21111898112","21111898112","21111898112"
"29671.012994","21111898112","21111898112","21111898112"
"29701.013687","21111898112","21111898112","21111898112"
"29731.014423","21111898112","21111898112","21111898112"
"29761.015249","21111898112","21111898112","21111898112"
"29791.016031","21111898112","21111898112","21111898112"
"29821.01678","21111898112","21111898112","21111898112"
"29851.017584","21111898112","21111898112","21111898112"
"29881.018212","21111898112","21111898112","21111898112"
"29911.018866","21111898112","21111898112","21111898112"
"29941.019394","21111898112","21111898112","21111898112"
"29971.020237","21111898112","21111898112","21111898112"
"30001.021064","21111898112","21111898112","21111898112"
"30031.021734","21111898112","21111898112","21111898112"
"30061.022254","21111898112","21111898112","21111898112"
"30091.022985","21111898112","21111898112","21111898112"
"30121.023819","21111898112","21111898112","21111898112"
"30151.024322","21111898112","21111898112","21111898112"
"30181.024817","21111898112","21111898112","21111898112"
"30211.02544","21111898112","21111898112","21111898112"
"30241.026063","21111898112","21111898112","21111898112"
"30271.02661","21111898112","21111898112","21111898112"
"30301.02729","21111898112","21111898112","21111898112"
"30331.027961","21111898112","21111898112","21111898112"
"30361.028481","21111898112","21111898112","21111898112"
"30391.028996","21111898112","21111898112","21111898112"
"30421.02945","21111898112","21111898112","21111898112"
"30451.029965","21111898112","21111898112","21111898112"
"30481.030541","21111898112","21111898112","21111898112"
"30511.031513","21111898112","21111898112","21111898112"
"30541.032184","21111898112","21111898112","21111898112"
"30571.03275","21111898112","21111898112","21111898112"
"30601.033455","21111898112","21111898112","21111898112"
"30631.034232","21111898112","21111898112","21111898112"
"30661.034926","21111898112","21111898112","21111898112"
"30691.035641","21111898112","21111898112","21111898112"
"30721.036131","21111898112","21111898112","21111898112"
"30751.0367","21111898112","21111898112","21111898112"
"30781.037464","21111898112","21111898112","21111898112"
"30811.038344","21111898112","21111898112","21111898112"
"30841.039151","21111898112","21111898112","21111898112"
"30871.039723","21111898112","21111898112","21111898112"
"30901.040439","21111898112","21111898112","21111898112"
"30931.041401","21111898112","21111898112","21111898112"
"30961.042308","21111898112","21111898112","21111898112"
"30991.043147","21111898112","21111898112","21111898112"
"31021.043845","21111898112","21111898112","21111898112"
"31051.044566","21111898112","21111898112","21111898112"
"31081.045501","21111898112","21111898112","21111898112"
"31111.046349","21111898112","21111898112","21111898112"
"31141.047099","21111898112","21111898112","21111898112"
"31171.047873","21111898112","21111898112","21111898112"
"31201.048691","21111898112","21111898112","21111898112"
"31231.050077","21111898112","21111898112","21111898112"
"31261.051237","21111898112","21111898112","21111898112"
"31291.051999","21111898112","21111898112","21111898112"
"31321.052776","21111898112","21111898112","21111898112"
"31351.053369","21111898112","21111898112","21111898112"
"31381.053856","21111898112","21111898112","21111898112"
"31411.054576","21111898112","21111898112","21111898112"
"31441.055533","21111898112","21111898112","21111898112"
"31471.056418","21111898112","21111898112","21111898112"
"31501.057168","21111898112","21111898112","21111898112"
"31531.057883","21111898112","21111898112","21111898112"
"31561.058635","21111898112","21111898112","21111898112"
"31591.059545","21111898112","21111898112","21111898112"
"31621.060443","21111898112","21111898112","21111898112"
"31651.061062","21111898112","21111898112","21111898112"
"31681.061535","21111898112","21111898112","21111898112"
"31711.062205","21111898112","21111898112","21111898112"
"31741.063125","21111898112","21111898112","21111898112"
"31771.064078","21111898112","21111898112","21111898112"
"31801.064753","21111898112","21111898112","21111898112"
"31831.06528","21111898112","21111898112","21111898112"
"31861.06604","21111898112","21111898112","21111898112"
"31891.0668","21111898112","21111898112","21111898112"
"31921.067323","21111898112","21111898112","21111898112"
"31951.06789","21111898112","21111898112","21111898112"
"31981.068765","21111898112","21111898112","21111898112"
"32011.069724","21111898112","21111898112","21111898112"
"32041.070468","21111898112","21111898112","21111898112"
"32071.071228","21111898112","21111898112","21111898112"
"32101.072085","21111898112","21111898112","21111898112"
"32131.072974","21111898112","21111898112","21111898112"
"32161.073641","21111898112","21111898112","21111898112"
"32191.074344","21111898112","21111898112","21111898112"
"32221.075113","21111898112","21111898112","21111898112"
"32251.075624","21111898112","21111898112","21111898112"
"32281.076276","21111898112","21111898112","21111898112"
"32311.07704","21111898112","21111898112","21111898112"
"32341.077742","21111898112","21111898112","21111898112"
"32371.078493","21111898112","21111898112","21111898112"
"32401.079206","21111898112","21111898112","21111898112"
"32431.079855","21111898112","21111898112","21111898112"
"32461.080544","21111898112","21111898112","21111898112"
"32491.081259","21111898112","21111898112","21111898112"
"32521.08202","21111898112","21111898112","21111898112"
"32551.082597","21111898112","21111898112","21111898112"
"32581.083509","21111898112","21111898112","21111898112"
"32611.084276","21111898112","21111898112","21111898112"
"32641.084799","21111898112","21111898112","21111898112"
"32671.085557","21111898112","21111898112","21111898112"
"32701.086297","21111898112","21111898112","21111898112"
"32731.086947","21111898112","21111898112","21111898112"
"32761.087587","21111898112","21111898112","21111898112"
"32791.088144","21111898112","21111898112","21111898112"
"32821.088876","21111898112","21111898112","21111898112"
"32851.089595","21111898112","21111898112","21111898112"
"32881.090353","21111898112","21111898112","21111898112"
"32911.091057","21111898112","21111898112","21111898112"
"32941.091854","21111898112","21111898112","21111898112"
"32971.09274","21111898112","21111898112","21111898112"
"33001.093407","21111898112","21111898112","21111898112"
"33031.094273","21111898112","21111898112","21111898112"
"33061.095","21111898112","21111898112","21111898112"
"33091.095871","21111898112","21111898112","21111898112"
"33121.09655","21111898112","21111898112","21111898112"
"33151.097198","21111898112","21111898112","21111898112"
"33181.097672","21111898112","21111898112","21111898112"
"33211.098191","21111898112","21111898112","21111898112"
"33241.099028","21111898112","21111898112","21111898112"
"33271.099858","21111898112","21111898112","21111898112"
"33301.100367","21111898112","21111898112","21111898112"
"33331.100922","21111898112","21111898112","21111898112"
"33361.101496","21111898112","21111898112","21111898112"
"33391.102372","21111898112","21111898112","21111898112"
"33421.1029","21111898112","21111898112","21111898112"
"33451.103607","21111898112","21111898112","21111898112"
"33481.104376","21111898112","21111898112","21111898112"
"33511.10505","21111898112","21111898112","21111898112"
"33541.105663","21111898112","21111898112","21111898112"
"33571.106353","21111898112","21111898112","21111898112"
"33601.107094","21111898112","21111898112","21111898112"
"33631.107745","21111898112","21111898112","21111898112"
"33661.108443","21111898112","21111898112","21111898112"
"33691.109128","21111898112","21111898112","21111898112"
"33721.109818","21111898112","21111898112","21111898112"
"33751.110619","21111898112","21111898112","21111898112"
"33781.111355","21111898112","21111898112","21111898112"
"33811.112094","21111898112","21111898112","21111898112"
"33841.11325","21111898112","21111898112","21111898112"
"33871.114086","21111898112","21111898112","21111898112"
"33901.114733","21111898112","21111898112","21111898112"
"33931.115408","21111898112","21111898112","21111898112"
"33961.116145","21111898112","21111898112","21111898112"
"33991.116848","21111898112","21111898112","21111898112"
"34021.117583","21111898112","21111898112","21111898112"
"34051.118706","21111898112","21111898112","21111898112"
"34081.119422","21111898112","21111898112","21111898112"
"34111.120062","21111898112","21111898112","21111898112"
"34141.120581","21111898112","21111898112","21111898112"
"34171.121511","21111898112","21111898112","21111898112"
"34201.122169","21111898112","21111898112","21111898112"
"34231.12298","21111898112","21111898112","21111898112"
"34261.123957","21111898112","21111898112","21111898112"
"34291.124814","21111898112","21111898112","21111898112"
"34321.125636","21111898112","21111898112","21111898112"
"34351.126451","21111898112","21111898112","21111898112"
"34381.127227","21111898112","21111898112","21111898112"
"34411.127746","21111898112","21111898112","21111898112"
"34441.128433","21111898112","21111898112","21111898112"
"34471.129174","21111898112","21111898112","21111898112"
"34501.130109","21111898112","21111898112","21111898112"
"34531.130832","21111898112","21111898112","21111898112"
"34561.131537","21111898112","21111898112","21111898112"
"34591.132476","21111898112","21111898112","21111898112"
"34621.133321","21111898112","21111898112","21111898112"
"34651.134053","21111898112","21111898112","21111898112"
"34681.134909","21111898112","21111898112","21111898112"
"34711.135818","21111898112","21111898112","21111898112"
"34741.136445","21111898112","21111898112","21111898112"
"34771.137285","21111898112","21111898112","21111898112"
"34801.138071","21111898112","21111898112","21111898112"
"34831.13873","21111898112","21111898112","21111898112"
"34861.139241","21111898112","21111898112","21111898112"
"34891.139875","21111898112","21111898112","21111898112"
"34921.140748","21111898112","21111898112","21111898112"
"34951.141629","21111898112","21111898112","21111898112"
"34981.142258","21111898112","21111898112","21111898112"
"35011.142759","21111898112","21111898112","21111898112"
"35041.143275","21111898112","21111898112","21111898112"
"35071.143939","21111898112","21111898112","21111898112"
"35101.14463","21111898112","21111898112","21111898112"
"35131.145383","21111898112","21111898112","21111898112"
"35161.145996","21111898112","21111898112","21111898112"
"35191.146448","21111898112","21111898112","21111898112"
"35221.146937","21111898112","21111898112","21111898112"
"35251.14746","21111898112","21111898112","21111898112"
"35281.148035","21111898112","21111898112","21111898112"
"35311.148757","21111898112","21111898112","21111898112"
"35341.149579","21111898112","21111898112","21111898112"
"35371.150511","21111898112","21111898112","21111898112"
"35401.151721","21111898112","21111898112","21111898112"
"35431.152653","21111898112","21111898112","21111898112"
"35461.153425","21111898112","21111898112","21111898112"
"35491.154042","21111898112","21111898112","21111898112"
"35521.154857","21111898112","21111898112","21111898112"
"35551.156379","21111898112","21111898112","21111898112"
"35581.160757","21111898112","21111898112","21111898112"
"35611.161423","21111898112","21111898112","21111898112"
"35641.162243","21111898112","21111898112","21111898112"
"35671.162862","21111898112","21111898112","21111898112"
"35701.163453","21111898112","21111898112","21111898112"
"35731.164166","21111898112","21111898112","21111898112"
"35761.164824","21111898112","21111898112","21111898112"
"35791.165533","21111898112","21111898112","21111898112"
"35821.166225","21111898112","21111898112","21111898112"
"35851.166935","21111898112","21111898112","21111898112"
"35881.167841","21111898112","21111898112","21111898112"
"35911.16855","21111898112","21111898112","21111898112"
"35941.169285","21111898112","21111898112","21111898112"
"35971.170277","21111898112","21111898112","21111898112"
"36001.171033","21111898112","21111898112","21111898112"
"36031.171771","21111898112","21111898112","21111898112"
"36061.172494","21111898112","21111898112","21111898112"
"36091.173191","21111898112","21111898112","21111898112"
"36121.173904","21111898112","21111898112","21111898112"
"36151.174517","21111898112","21111898112","21111898112"
"36181.175056","21111898112","21111898112","21111898112"
"36211.175796","21111898112","21111898112","21111898112"
"36241.176534","21111898112","21111898112","21111898112"
"36271.177288","21111898112","21111898112","21111898112"
"36301.177981","21111898112","21111898112","21111898112"
"36331.178713","21111898112","21111898112","21111898112"
"36361.179448","21111898112","21111898112","21111898112"
"36391.179975","21111898112","21111898112","21111898112"
"36421.18086","21111898112","21111898112","21111898112"
"36451.181729","21111898112","21111898112","21111898112"
"36481.182324","21111898112","21111898112","21111898112"
"36511.18278","21111898112","21111898112","21111898112"
"36541.183337","21111898112","21111898112","21111898112"
"36571.184153","21111898112","21111898112","21111898112"
"36601.18479","21111898112","21111898112","21111898112"
"36631.185394","21111898112","21111898112","21111898112"
"36661.186325","21111898112","21111898112","21111898112"
"36691.187106","21111898112","21111898112","21111898112"
"36721.187784","21111898112","21111898112","21111898112"
"36751.188399","21111898112","21111898112","21111898112"
"36781.189137","21111898112","21111898112","21111898112"
"36811.189823","21111898112","21111898112","21111898112"
"36841.190482","21111898112","21111898112","21111898112"
"36871.191024","21111898112","21111898112","21111898112"
"36901.191787","21111898112","21111898112","21111898112"
"36931.192613","21111898112","21111898112","21111898112"
"36961.193183","21111898112","21111898112","21111898112"
"36991.193863","21111898112","21111898112","21111898112"
"37021.19471","21111898112","21111898112","21111898112"
"37051.195238","21111898112","21111898112","21111898112"
"37081.196057","21111898112","21111898112","21111898112"
"37111.196821","21111898112","21111898112","21111898112"
"37141.19782","21111898112","21111898112","21111898112"
"37171.19835","21111898112","21111898112","21111898112"
"37201.199075","21111898112","21111898112","21111898112"
"37231.199729","21111898112","21111898112","21111898112"
"37261.200319","21111898112","21111898112","21111898112"
"37291.201173","21111898112","21111898112","21111898112"
"37321.20201","21111898112","21111898112","21111898112"
"37351.202764","21111898112","21111898112","21111898112"
"37381.203586","21111898112","21111898112","21111898112"
"37411.204252","21111898112","21111898112","21111898112"
"37441.204938","21111898112","21111898112","21111898112"
"37471.205585","21111898112","21111898112","21111898112"
"37501.206149","21111898112","21111898112","21111898112"
"37531.206926","21111898112","21111898112","21111898112"
"37561.207668","21111898112","21111898112","21111898112"
"37591.208403","21111898112","21111898112","21111898112"
"37621.209128","21111898112","21111898112","21111898112"
"37651.209877","21111898112","21111898112","21111898112"
"37681.210574","21111898112","21111898112","21111898112"
"37711.211108","21111898112","21111898112","21111898112"
"37741.211816","21111898112","21111898112","21111898112"
"37771.212775","21111898112","21111898112","21111898112"
"37801.213483","21111898112","21111898112","21111898112"
"37831.21442","21111898112","21111898112","21111898112"
"37861.215123","21111898112","21111898112","21111898112"
"37891.215845","21111898112","21111898112","21111898112"
"37921.21668","21111898112","21111898112","21111898112"
"37951.217591","21111898112","21111898112","21111898112"
"37981.218323","21111898112","21111898112","21111898112"
"38011.218915","21111898112","21111898112","21111898112"
"38041.219529","21111898112","21111898112","21111898112"
"38071.219984","21111898112","21111898112","21111898112"
"38101.220454","21111898112","21111898112","21111898112"
"38131.221245","21111898112","21111898112","21111898112"
"38161.222004","21111898112","21111898112","21111898112"
"38191.222663","21111898112","21111898112","21111898112"
"38221.223175","21111898112","21111898112","21111898112"
"38251.223829","21111898112","21111898112","21111898112"
"38281.224332","21111898112","21111898112","21111898112"
"38311.224846","21111898112","21111898112","21111898112"
"38341.225467","21111898112","21111898112","21111898112"
"38371.226097","21111898112","21111898112","21111898112"
"38401.233014","21111898112","21111898112","21111898112"
"38431.233711","21111898112","21111898112","21111898112"
"38461.23467","21111898112","21111898112","21111898112"
"38491.235402","21111898112","21111898112","21111898112"
"38521.236039","21111898112","21111898112","21111898112"
"38551.236641","21111898112","21111898112","21111898112"
"38581.23739","21111898112","21111898112","21111898112"
"38611.238221","21111898112","21111898112","21111898112"
"38641.238983","21111898112","21111898112","21111898112"
"38671.239927","21111898112","21111898112","21111898112"
"38701.240703","21111898112","21111898112","21111898112"
"38731.241476","21111898112","21111898112","21111898112"
"38761.24198","21111898112","21111898112","21111898112"
"38791.242739","21111898112","21111898112","21111898112"
"38821.243686","21111898112","21111898112","21111898112"
"38851.244509","21111898112","21111898112","21111898112"
"38881.245289","21111898112","21111898112","21111898112"
"38911.246131","21111898112","21111898112","21111898112"
"38941.247065","21111898112","21111898112","21111898112"
"38971.247834","21111898112","21111898112","21111898112"
"39001.248512","21111898112","21111898112","21111898112"
"39031.249301","21111898112","21111898112","21111898112"
"39061.250038","21111898112","21111898112","21111898112"
"39091.250726","21111898112","21111898112","21111898112"
"39121.251646","21111898112","21111898112","21111898112"
"39151.252424","21111898112","21111898112","21111898112"
"39181.253162","21111898112","21111898112","21111898112"
"39211.254006","21111898112","21111898112","21111898112"
"39241.254734","21111898112","21111898112","21111898112"
"39271.255409","21111898112","21111898112","21111898112"
"39301.256218","21111898112","21111898112","21111898112"
"39331.257215","21111898112","21111898112","21111898112"
"39361.257973","21111898112","21111898112","21111898112"
"39391.25872","21111898112","21111898112","21111898112"
"39421.259455","21111898112","21111898112","21111898112"
"39451.260242","21111898112","21111898112","21111898112"
"39481.261182","21111898112","21111898112","21111898112"
"39511.262125","21111898112","21111898112","21111898112"
"39541.262762","21111898112","21111898112","21111898112"
"39571.263202","21111898112","21111898112","21111898112"
"39601.263697","21111898112","21111898112","21111898112"
"39631.264332","21111898112","21111898112","21111898112"
"39661.264889","21111898112","21111898112","21111898112"
"39691.265587","21111898112","21111898112","21111898112"
"39721.266495","21111898112","21111898112","21111898112"
"39751.267273","21111898112","21111898112","21111898112"
"39781.267974","21111898112","21111898112","21111898112"
"39811.268614","21111898112","21111898112","21111898112"
"39841.269136","21111898112","21111898112","21111898112"
"39871.269817","21111898112","21111898112","21111898112"
"39901.270488","21111898112","21111898112","21111898112"
"39931.271042","21111898112","21111898112","21111898112"
"39961.271732","21111898112","21111898112","21111898112"
"39991.272425","21111898112","21111898112","21111898112"
"40021.273103","21111898112","21111898112","21111898112"
"40051.273639","21111898112","21111898112","21111898112"
"40081.274244","21111898112","21111898112","21111898112"
"40111.274765","21111898112","21111898112","21111898112"
