"Step","experiment-human-data - upsampler/train/loss_denoising","experiment-human-data - upsampler/train/loss_denoising__MIN","experiment-human-data - upsampler/train/loss_denoising__MAX"
"56136","0.012643130496144295","0.012643130496144295","0.012643130496144295"
"56137","0.007896507158875465","0.007896507158875465","0.007896507158875465"
"56138","0.008090614341199398","0.008090614341199398","0.008090614341199398"
"56139","0.00894865207374096","0.00894865207374096","0.00894865207374096"
"56140","0.010381175205111504","0.010381175205111504","0.010381175205111504"
"56141","0.007976144552230835","0.007976144552230835","0.007976144552230835"
"56142","0.012138466350734234","0.012138466350734234","0.012138466350734234"
"56147","0.008742831647396088","0.008742831647396088","0.008742831647396088"
"56149","0.007846944965422153","0.007846944965422153","0.007846944965422153"
"56151","0.010185163468122482","0.010185163468122482","0.010185163468122482"
"56152","0.007119681686162949","0.007119681686162949","0.007119681686162949"
"56154","0.010920701548457146","0.010920701548457146","0.010920701548457146"
"56155","0.010672095231711864","0.010672095231711864","0.010672095231711864"
"56156","0.008209237828850746","0.008209237828850746","0.008209237828850746"
"56157","0.013427028432488441","0.013427028432488441","0.013427028432488441"
"56158","0.00831121951341629","0.00831121951341629","0.00831121951341629"
"56159","0.013344641774892807","0.013344641774892807","0.013344641774892807"
"56160","0.00825465377420187","0.00825465377420187","0.00825465377420187"
"56163","0.013106453232467175","0.013106453232467175","0.013106453232467175"
"56164","0.008392753079533577","0.008392753079533577","0.008392753079533577"
"56165","0.01248551718890667","0.01248551718890667","0.01248551718890667"
"56168","0.012196579948067665","0.012196579948067665","0.012196579948067665"
"56169","0.011483150534331799","0.011483150534331799","0.011483150534331799"
"56173","0.008453954011201859","0.008453954011201859","0.008453954011201859"
"56175","0.00985430832952261","0.00985430832952261","0.00985430832952261"
"56176","0.01187658216804266","0.01187658216804266","0.01187658216804266"
"56177","0.008354787714779377","0.008354787714779377","0.008354787714779377"
"56180","0.009191853925585747","0.009191853925585747","0.009191853925585747"
"56183","0.004867159761488438","0.004867159761488438","0.004867159761488438"
"56185","0.007056359201669693","0.007056359201669693","0.007056359201669693"
"56186","0.005735389888286591","0.005735389888286591","0.005735389888286591"
"56190","0.006007359363138676","0.006007359363138676","0.006007359363138676"
"56193","0.008439714089035988","0.008439714089035988","0.008439714089035988"
"56194","0.00678927730768919","0.00678927730768919","0.00678927730768919"
"56198","0.007076156325638294","0.007076156325638294","0.007076156325638294"
"56200","0.007472909986972809","0.007472909986972809","0.007472909986972809"
"56201","0.006891201250255108","0.006891201250255108","0.006891201250255108"
"56203","0.008757163770496845","0.008757163770496845","0.008757163770496845"
"56205","0.005475885234773159","0.005475885234773159","0.005475885234773159"
"56208","0.00541716767475009","0.00541716767475009","0.00541716767475009"
"56210","0.006262727081775665","0.006262727081775665","0.006262727081775665"
"56217","0.0046905335038900375","0.0046905335038900375","0.0046905335038900375"
"56220","0.006649606861174107","0.006649606861174107","0.006649606861174107"
"56221","0.006065063178539276","0.006065063178539276","0.006065063178539276"
"56223","0.008853359147906303","0.008853359147906303","0.008853359147906303"
"56224","0.005837688222527504","0.005837688222527504","0.005837688222527504"
"56225","0.008708976209163666","0.008708976209163666","0.008708976209163666"
"56226","0.005171487107872963","0.005171487107872963","0.005171487107872963"
"56227","0.007824122905731201","0.007824122905731201","0.007824122905731201"
"56228","0.00493701221421361","0.00493701221421361","0.00493701221421361"
"56229","0.0068856822326779366","0.0068856822326779366","0.0068856822326779366"
"56230","0.006930067203938961","0.006930067203938961","0.006930067203938961"
"56231","0.0067786891013383865","0.0067786891013383865","0.0067786891013383865"
"56233","0.00579135213047266","0.00579135213047266","0.00579135213047266"
"56234","0.005003287456929684","0.005003287456929684","0.005003287456929684"
"56235","0.0049777524545788765","0.0049777524545788765","0.0049777524545788765"
"56237","0.006401091814041138","0.006401091814041138","0.006401091814041138"
"56238","0.0062312353402376175","0.0062312353402376175","0.0062312353402376175"
"56239","0.003711296711117029","0.003711296711117029","0.003711296711117029"
"56240","0.007107630372047424","0.007107630372047424","0.007107630372047424"
"56241","0.005678781308233738","0.005678781308233738","0.005678781308233738"
"56242","0.005488066002726555","0.005488066002726555","0.005488066002726555"
"56243","0.009134016931056976","0.009134016931056976","0.009134016931056976"
"56246","0.008081485517323017","0.008081485517323017","0.008081485517323017"
"56247","0.005699807778000832","0.005699807778000832","0.005699807778000832"
"56251","0.006584670394659042","0.006584670394659042","0.006584670394659042"
"56252","0.007788004353642464","0.007788004353642464","0.007788004353642464"
"56253","0.00591581966727972","0.00591581966727972","0.00591581966727972"
"56254","0.006599059794098139","0.006599059794098139","0.006599059794098139"
"56255","0.007325486745685339","0.007325486745685339","0.007325486745685339"
"56256","0.010989701375365257","0.010989701375365257","0.010989701375365257"
"56257","0.010059806518256664","0.010059806518256664","0.010059806518256664"
"56260","0.007545920088887215","0.007545920088887215","0.007545920088887215"
"56262","0.009933607652783394","0.009933607652783394","0.009933607652783394"
"56264","0.008802284486591816","0.008802284486591816","0.008802284486591816"
"56268","0.006566071882843971","0.006566071882843971","0.006566071882843971"
"56269","0.010085921734571457","0.010085921734571457","0.010085921734571457"
"56270","0.011311888694763184","0.011311888694763184","0.011311888694763184"
"56274","0.006425206549465656","0.006425206549465656","0.006425206549465656"
"56276","0.015332700684666634","0.015332700684666634","0.015332700684666634"
"56279","0.01581922546029091","0.01581922546029091","0.01581922546029091"
"56280","0.012523629702627659","0.012523629702627659","0.012523629702627659"
"56281","0.013207219541072845","0.013207219541072845","0.013207219541072845"
"56282","0.011092127300798893","0.011092127300798893","0.011092127300798893"
"56284","0.012508639134466648","0.012508639134466648","0.012508639134466648"
"56286","0.011891511268913746","0.011891511268913746","0.011891511268913746"
"56287","0.008527988567948341","0.008527988567948341","0.008527988567948341"
"56288","0.009409796446561813","0.009409796446561813","0.009409796446561813"
"56290","0.0209445022046566","0.0209445022046566","0.0209445022046566"
"56293","0.013008923269808292","0.013008923269808292","0.013008923269808292"
"56294","0.00902162678539753","0.00902162678539753","0.00902162678539753"
"56296","0.010247156955301762","0.010247156955301762","0.010247156955301762"
"56297","0.010634731501340866","0.010634731501340866","0.010634731501340866"
"56299","0.014402499422430992","0.014402499422430992","0.014402499422430992"
"56301","0.022340957075357437","0.022340957075357437","0.022340957075357437"
"56302","0.008242238312959671","0.008242238312959671","0.008242238312959671"
"56307","0.018576279282569885","0.018576279282569885","0.018576279282569885"
"56308","0.0325004942715168","0.0325004942715168","0.0325004942715168"
"56310","0.017661532387137413","0.017661532387137413","0.017661532387137413"
"56311","0.038642801344394684","0.038642801344394684","0.038642801344394684"
"56313","0.027286799624562263","0.027286799624562263","0.027286799624562263"
"56315","0.017105769366025925","0.017105769366025925","0.017105769366025925"
"56317","0.023251725360751152","0.023251725360751152","0.023251725360751152"
"56318","0.017616748809814453","0.017616748809814453","0.017616748809814453"
"56319","0.014908881857991219","0.014908881857991219","0.014908881857991219"
"56320","0.04960468411445618","0.04960468411445618","0.04960468411445618"
"56321","0.012416478246450424","0.012416478246450424","0.012416478246450424"
"56322","0.010612213052809238","0.010612213052809238","0.010612213052809238"
"56323","0.020099066197872162","0.020099066197872162","0.020099066197872162"
"56324","0.01571560837328434","0.01571560837328434","0.01571560837328434"
"56325","0.02638361044228077","0.02638361044228077","0.02638361044228077"
"56328","0.01842537522315979","0.01842537522315979","0.01842537522315979"
"56329","0.007922287099063396","0.007922287099063396","0.007922287099063396"
"56330","0.014708049595355988","0.014708049595355988","0.014708049595355988"
"56331","0.017146268859505653","0.017146268859505653","0.017146268859505653"
"56333","0.015479513444006443","0.015479513444006443","0.015479513444006443"
"56334","0.008731869980692863","0.008731869980692863","0.008731869980692863"
"56336","0.009707830846309662","0.009707830846309662","0.009707830846309662"
"56337","0.012255113571882248","0.012255113571882248","0.012255113571882248"
"56338","0.01070241816341877","0.01070241816341877","0.01070241816341877"
"56346","0.021492797881364822","0.021492797881364822","0.021492797881364822"
"56348","0.013093104586005211","0.013093104586005211","0.013093104586005211"
"56351","0.01861097663640976","0.01861097663640976","0.01861097663640976"
"56353","0.01373117696493864","0.01373117696493864","0.01373117696493864"
"56354","0.014449283480644226","0.014449283480644226","0.014449283480644226"
"56356","0.010221157222986221","0.010221157222986221","0.010221157222986221"
"56357","0.012261953204870224","0.012261953204870224","0.012261953204870224"
"56358","0.01615000143647194","0.01615000143647194","0.01615000143647194"
"56359","0.00839773379266262","0.00839773379266262","0.00839773379266262"
"56360","0.008634263649582863","0.008634263649582863","0.008634263649582863"
"56362","0.01108306273818016","0.01108306273818016","0.01108306273818016"
"56368","0.01265876553952694","0.01265876553952694","0.01265876553952694"
"56369","0.01714611053466797","0.01714611053466797","0.01714611053466797"
"56372","0.009114799089729786","0.009114799089729786","0.009114799089729786"
"56376","0.0071458835154771805","0.0071458835154771805","0.0071458835154771805"
"56377","0.004813186824321747","0.004813186824321747","0.004813186824321747"
"56378","0.010053482837975025","0.010053482837975025","0.010053482837975025"
"56380","0.005530796945095062","0.005530796945095062","0.005530796945095062"
"56381","0.007110219448804855","0.007110219448804855","0.007110219448804855"
"56383","0.008422578684985638","0.008422578684985638","0.008422578684985638"
"56384","0.007057389244437218","0.007057389244437218","0.007057389244437218"
"56386","0.007283234037458897","0.007283234037458897","0.007283234037458897"
"56387","0.007577665615826845","0.007577665615826845","0.007577665615826845"
"56391","0.0065902769565582275","0.0065902769565582275","0.0065902769565582275"
"56396","0.0075334906578063965","0.0075334906578063965","0.0075334906578063965"
"56399","0.008181771263480186","0.008181771263480186","0.008181771263480186"
"56400","0.007159559987485409","0.007159559987485409","0.007159559987485409"
"56401","0.0059416512958705425","0.0059416512958705425","0.0059416512958705425"
"56404","0.005543294828385115","0.005543294828385115","0.005543294828385115"
"56405","0.006326700560748577","0.006326700560748577","0.006326700560748577"
"56406","0.009603267535567284","0.009603267535567284","0.009603267535567284"
"56407","0.006174953654408455","0.006174953654408455","0.006174953654408455"
"56409","0.007278264965862036","0.007278264965862036","0.007278264965862036"
"56411","0.006861811503767967","0.006861811503767967","0.006861811503767967"
"56412","0.00620203698053956","0.00620203698053956","0.00620203698053956"
"56413","0.007369379512965679","0.007369379512965679","0.007369379512965679"
"56414","0.006197657436132431","0.006197657436132431","0.006197657436132431"
"56416","0.008104193955659866","0.008104193955659866","0.008104193955659866"
"56417","0.006764213554561138","0.006764213554561138","0.006764213554561138"
"56419","0.006369640585035086","0.006369640585035086","0.006369640585035086"
"56421","0.005159945227205753","0.005159945227205753","0.005159945227205753"
"56422","0.010593246668577194","0.010593246668577194","0.010593246668577194"
"56425","0.009378045797348022","0.009378045797348022","0.009378045797348022"
"56426","0.005976587068289518","0.005976587068289518","0.005976587068289518"
"56435","0.007517732679843903","0.007517732679843903","0.007517732679843903"
"56438","0.007775341160595417","0.007775341160595417","0.007775341160595417"
"56439","0.006445393897593021","0.006445393897593021","0.006445393897593021"
"56440","0.00776340626180172","0.00776340626180172","0.00776340626180172"
"56442","0.0058984095230698586","0.0058984095230698586","0.0058984095230698586"
"56443","0.006880896165966988","0.006880896165966988","0.006880896165966988"
"56444","0.005544966086745262","0.005544966086745262","0.005544966086745262"
"56445","0.005896067246794701","0.005896067246794701","0.005896067246794701"
"56446","0.007857575081288815","0.007857575081288815","0.007857575081288815"
"56447","0.0064053586684167385","0.0064053586684167385","0.0064053586684167385"
"56448","0.00572072621434927","0.00572072621434927","0.00572072621434927"
"56449","0.0055452072992920876","0.0055452072992920876","0.0055452072992920876"
"56451","0.0050224000588059425","0.0050224000588059425","0.0050224000588059425"
"56452","0.00595615990459919","0.00595615990459919","0.00595615990459919"
"56456","0.0081742312759161","0.0081742312759161","0.0081742312759161"
"60070","0.006600582972168922","0.006600582972168922","0.006600582972168922"
"60073","0.008525237441062927","0.008525237441062927","0.008525237441062927"
"60075","0.006436010356992483","0.006436010356992483","0.006436010356992483"
"60076","0.009808426722884178","0.009808426722884178","0.009808426722884178"
"60077","0.006184369325637817","0.006184369325637817","0.006184369325637817"
"60078","0.008418508805334568","0.008418508805334568","0.008418508805334568"
"60082","0.011436454951763153","0.011436454951763153","0.011436454951763153"
"60086","0.005158367101103067","0.005158367101103067","0.005158367101103067"
"60090","0.007841531187295914","0.007841531187295914","0.007841531187295914"
"60092","0.007841397076845169","0.007841397076845169","0.007841397076845169"
"60093","0.006890672724694014","0.006890672724694014","0.006890672724694014"
"60097","0.008380379527807236","0.008380379527807236","0.008380379527807236"
"60100","0.009609691798686981","0.009609691798686981","0.009609691798686981"
"60103","0.007704053074121475","0.007704053074121475","0.007704053074121475"
"60105","0.0058345068246126175","0.0058345068246126175","0.0058345068246126175"
"60106","0.0041993046179413795","0.0041993046179413795","0.0041993046179413795"
"60107","0.007742547430098057","0.007742547430098057","0.007742547430098057"
"60108","0.007055562920868397","0.007055562920868397","0.007055562920868397"
"60109","0.007205764763057232","0.007205764763057232","0.007205764763057232"
"60112","0.006565514486283064","0.006565514486283064","0.006565514486283064"
"60115","0.00477659422904253","0.00477659422904253","0.00477659422904253"
"60116","0.0060624005272984505","0.0060624005272984505","0.0060624005272984505"
"60118","0.0063493503257632256","0.0063493503257632256","0.0063493503257632256"
"60120","0.005567382089793682","0.005567382089793682","0.005567382089793682"
"60121","0.0059325359761714935","0.0059325359761714935","0.0059325359761714935"
"60123","0.005561572499573231","0.005561572499573231","0.005561572499573231"
"60127","0.004684296436607838","0.004684296436607838","0.004684296436607838"
"60130","0.005698549561202526","0.005698549561202526","0.005698549561202526"
"60131","0.004625434055924416","0.004625434055924416","0.004625434055924416"
"60132","0.005173439159989357","0.005173439159989357","0.005173439159989357"
"60134","0.007076208479702473","0.007076208479702473","0.007076208479702473"
"60135","0.005501696839928627","0.005501696839928627","0.005501696839928627"
"60137","0.007166693918406963","0.007166693918406963","0.007166693918406963"
"60139","0.006563620641827583","0.006563620641827583","0.006563620641827583"
"60140","0.007856512442231178","0.007856512442231178","0.007856512442231178"
"60143","0.010058589279651642","0.010058589279651642","0.010058589279651642"
"60144","0.010983264073729515","0.010983264073729515","0.010983264073729515"
"60146","0.014443803578615189","0.014443803578615189","0.014443803578615189"
"60148","0.010494628921151161","0.010494628921151161","0.010494628921151161"
"60149","0.012464979663491249","0.012464979663491249","0.012464979663491249"
"60151","0.016128474846482277","0.016128474846482277","0.016128474846482277"
"60152","0.03961842879652977","0.03961842879652977","0.03961842879652977"
"60153","0.017060859128832817","0.017060859128832817","0.017060859128832817"
"60154","0.01732567325234413","0.01732567325234413","0.01732567325234413"
"60155","0.044847406446933746","0.044847406446933746","0.044847406446933746"
"60156","0.013655709102749825","0.013655709102749825","0.013655709102749825"
"60158","0.0323420949280262","0.0323420949280262","0.0323420949280262"
"60161","0.013399853371083736","0.013399853371083736","0.013399853371083736"
"60165","0.014116449281573296","0.014116449281573296","0.014116449281573296"
"60166","0.021144747734069824","0.021144747734069824","0.021144747734069824"
"60167","0.01628190279006958","0.01628190279006958","0.01628190279006958"
"60168","0.02324732393026352","0.02324732393026352","0.02324732393026352"
"60169","0.01464492455124855","0.01464492455124855","0.01464492455124855"
"60172","0.010927289724349976","0.010927289724349976","0.010927289724349976"
"60174","0.022868625819683075","0.022868625819683075","0.022868625819683075"
"60175","0.014930926263332367","0.014930926263332367","0.014930926263332367"
"60176","0.010575465857982635","0.010575465857982635","0.010575465857982635"
"60178","0.016330985352396965","0.016330985352396965","0.016330985352396965"
"60181","0.011530522257089615","0.011530522257089615","0.011530522257089615"
"60183","0.005841115489602089","0.005841115489602089","0.005841115489602089"
"60184","0.008929651230573654","0.008929651230573654","0.008929651230573654"
"60189","0.008643390610814095","0.008643390610814095","0.008643390610814095"
"60190","0.008358810096979141","0.008358810096979141","0.008358810096979141"
"60195","0.010437076911330223","0.010437076911330223","0.010437076911330223"
"60196","0.008679062128067017","0.008679062128067017","0.008679062128067017"
"60202","0.010398291051387787","0.010398291051387787","0.010398291051387787"
"60205","0.006723184138536453","0.006723184138536453","0.006723184138536453"
"60206","0.007127432152628899","0.007127432152628899","0.007127432152628899"
"60207","0.007522377651184797","0.007522377651184797","0.007522377651184797"
"60208","0.008914615958929062","0.008914615958929062","0.008914615958929062"
"60209","0.02054774947464466","0.02054774947464466","0.02054774947464466"
"60211","0.0071304310113191605","0.0071304310113191605","0.0071304310113191605"
"60215","0.010586513206362724","0.010586513206362724","0.010586513206362724"
"60216","0.012492063455283642","0.012492063455283642","0.012492063455283642"
"60218","0.006856254301965237","0.006856254301965237","0.006856254301965237"
"60219","0.009668951854109764","0.009668951854109764","0.009668951854109764"
"60220","0.010752413421869278","0.010752413421869278","0.010752413421869278"
"60222","0.012624290771782398","0.012624290771782398","0.012624290771782398"
"60226","0.012556781060993671","0.012556781060993671","0.012556781060993671"
"60227","0.006441879086196423","0.006441879086196423","0.006441879086196423"
"60229","0.01060781441628933","0.01060781441628933","0.01060781441628933"
"60232","0.009161235764622688","0.009161235764622688","0.009161235764622688"
"60237","0.006802891381084919","0.006802891381084919","0.006802891381084919"
"60239","0.011160733178257942","0.011160733178257942","0.011160733178257942"
"60240","0.005515587981790304","0.005515587981790304","0.005515587981790304"
"60243","0.011307875625789165","0.011307875625789165","0.011307875625789165"
"60244","0.01683988608419895","0.01683988608419895","0.01683988608419895"
"60245","0.007673506624996662","0.007673506624996662","0.007673506624996662"
"60246","0.010381024330854416","0.010381024330854416","0.010381024330854416"
"60249","0.007383242715150118","0.007383242715150118","0.007383242715150118"
"60252","0.007723355665802956","0.007723355665802956","0.007723355665802956"
"60254","0.008648070506751537","0.008648070506751537","0.008648070506751537"
"60256","0.007517685182392597","0.007517685182392597","0.007517685182392597"
"60257","0.009204022586345673","0.009204022586345673","0.009204022586345673"
"60259","0.005931639112532139","0.005931639112532139","0.005931639112532139"
"60264","0.0056929560378193855","0.0056929560378193855","0.0056929560378193855"
"60265","0.007192276418209076","0.007192276418209076","0.007192276418209076"
"60267","0.008015718311071396","0.008015718311071396","0.008015718311071396"
"60271","0.00830625370144844","0.00830625370144844","0.00830625370144844"
"60273","0.008394895121455193","0.008394895121455193","0.008394895121455193"
"60276","0.008873690851032734","0.008873690851032734","0.008873690851032734"
"60277","0.008561421185731888","0.008561421185731888","0.008561421185731888"
"60278","0.0071307155303657055","0.0071307155303657055","0.0071307155303657055"
"60279","0.010003749281167984","0.010003749281167984","0.010003749281167984"
"60280","0.005615066271275282","0.005615066271275282","0.005615066271275282"
"60291","0.009626873768866062","0.009626873768866062","0.009626873768866062"
"60292","0.00987946055829525","0.00987946055829525","0.00987946055829525"
"60295","0.007765560410916805","0.007765560410916805","0.007765560410916805"
"60296","0.007300767116248608","0.007300767116248608","0.007300767116248608"
"60297","0.008060526102781296","0.008060526102781296","0.008060526102781296"
"60299","0.007819365710020065","0.007819365710020065","0.007819365710020065"
"60300","0.01757161319255829","0.01757161319255829","0.01757161319255829"
"60301","0.015965431928634644","0.015965431928634644","0.015965431928634644"
"60303","0.009087597019970417","0.009087597019970417","0.009087597019970417"
"60304","0.008239234797656536","0.008239234797656536","0.008239234797656536"
"60305","0.012952754274010658","0.012952754274010658","0.012952754274010658"
"60308","0.010289076715707779","0.010289076715707779","0.010289076715707779"
"60309","0.015152200125157833","0.015152200125157833","0.015152200125157833"
"60310","0.010042058303952217","0.010042058303952217","0.010042058303952217"
"60311","0.010803522542119026","0.010803522542119026","0.010803522542119026"
"60312","0.01529614720493555","0.01529614720493555","0.01529614720493555"
"60314","0.0067193033173680305","0.0067193033173680305","0.0067193033173680305"
"60315","0.014241939410567284","0.014241939410567284","0.014241939410567284"
"60316","0.006829504854977131","0.006829504854977131","0.006829504854977131"
"60318","0.016017552465200424","0.016017552465200424","0.016017552465200424"
"60320","0.009790089912712574","0.009790089912712574","0.009790089912712574"
"60321","0.011759644374251366","0.011759644374251366","0.011759644374251366"
"60325","0.00941237062215805","0.00941237062215805","0.00941237062215805"
"60327","0.007612278219312429","0.007612278219312429","0.007612278219312429"
"60328","0.008760363794863224","0.008760363794863224","0.008760363794863224"
"60330","0.011659609153866768","0.011659609153866768","0.011659609153866768"
"60332","0.00680753868073225","0.00680753868073225","0.00680753868073225"
"60333","0.008113766089081764","0.008113766089081764","0.008113766089081764"
"60335","0.007256796583533287","0.007256796583533287","0.007256796583533287"
"60337","0.011814247816801071","0.011814247816801071","0.011814247816801071"
"60339","0.006215956062078476","0.006215956062078476","0.006215956062078476"
"60341","0.009027305990457535","0.009027305990457535","0.009027305990457535"
"60342","0.005947479046881199","0.005947479046881199","0.005947479046881199"
"60348","0.0060914671048521996","0.0060914671048521996","0.0060914671048521996"
"60349","0.007319133263081312","0.007319133263081312","0.007319133263081312"
"60351","0.006022624671459198","0.006022624671459198","0.006022624671459198"
"60352","0.007033911533653736","0.007033911533653736","0.007033911533653736"
"60353","0.008440345525741577","0.008440345525741577","0.008440345525741577"
"60354","0.006620489992201328","0.006620489992201328","0.006620489992201328"
"60359","0.010600106790661812","0.010600106790661812","0.010600106790661812"
"60361","0.00942368432879448","0.00942368432879448","0.00942368432879448"
"60362","0.009808461181819439","0.009808461181819439","0.009808461181819439"
"60363","0.009851749055087566","0.009851749055087566","0.009851749055087566"
"60364","0.0070741791278123856","0.0070741791278123856","0.0070741791278123856"
"60365","0.007079959847033024","0.007079959847033024","0.007079959847033024"
"60366","0.008338826708495617","0.008338826708495617","0.008338826708495617"
"60367","0.013616427779197693","0.013616427779197693","0.013616427779197693"
"60368","0.008677687495946884","0.008677687495946884","0.008677687495946884"
"60369","0.011704948730766773","0.011704948730766773","0.011704948730766773"
"60370","0.009153088554739952","0.009153088554739952","0.009153088554739952"
"60373","0.009124243631958961","0.009124243631958961","0.009124243631958961"
"60375","0.010189306922256947","0.010189306922256947","0.010189306922256947"
"60376","0.008492104709148407","0.008492104709148407","0.008492104709148407"
"60380","0.007900420576334","0.007900420576334","0.007900420576334"
"60381","0.00702518317848444","0.00702518317848444","0.00702518317848444"
"60382","0.007295254617929459","0.007295254617929459","0.007295254617929459"
"60383","0.006928412243723869","0.006928412243723869","0.006928412243723869"
"60384","0.0069016339257359505","0.0069016339257359505","0.0069016339257359505"
"60385","0.0072131771594285965","0.0072131771594285965","0.0072131771594285965"
"60387","0.006414826028048992","0.006414826028048992","0.006414826028048992"
"60393","0.007396419532597065","0.007396419532597065","0.007396419532597065"
"60396","0.007801258936524391","0.007801258936524391","0.007801258936524391"
"60398","0.006132937036454678","0.006132937036454678","0.006132937036454678"
"60399","0.0061956411227583885","0.0061956411227583885","0.0061956411227583885"
"60400","0.006840418558567762","0.006840418558567762","0.006840418558567762"
"60404","0.008166569285094738","0.008166569285094738","0.008166569285094738"
"60407","0.0072527313604950905","0.0072527313604950905","0.0072527313604950905"
"60408","0.00683983787894249","0.00683983787894249","0.00683983787894249"
"60409","0.00744710024446249","0.00744710024446249","0.00744710024446249"
"60410","0.007164930924773216","0.007164930924773216","0.007164930924773216"
"60412","0.007062719669193029","0.007062719669193029","0.007062719669193029"
"60416","0.012173745781183243","0.012173745781183243","0.012173745781183243"
"60417","0.006618593819439411","0.006618593819439411","0.006618593819439411"
"60418","0.007725454401224852","0.007725454401224852","0.007725454401224852"
"60419","0.0101573895663023","0.0101573895663023","0.0101573895663023"
"60422","0.009034678339958191","0.009034678339958191","0.009034678339958191"
"60423","0.006355864927172661","0.006355864927172661","0.006355864927172661"
"60425","0.008668676018714905","0.008668676018714905","0.008668676018714905"
"60427","0.009436255320906639","0.009436255320906639","0.009436255320906639"
"60428","0.010042957961559296","0.010042957961559296","0.010042957961559296"
"60429","0.00736317690461874","0.00736317690461874","0.00736317690461874"
"60430","0.01042021531611681","0.01042021531611681","0.01042021531611681"
"60432","0.011919618584215641","0.011919618584215641","0.011919618584215641"
"60433","0.01094998698681593","0.01094998698681593","0.01094998698681593"
"60434","0.010721546597778797","0.010721546597778797","0.010721546597778797"
"60435","0.008030293509364128","0.008030293509364128","0.008030293509364128"
"60436","0.011752667836844921","0.011752667836844921","0.011752667836844921"
"60446","0.008960098028182983","0.008960098028182983","0.008960098028182983"
"60447","0.007736735045909882","0.007736735045909882","0.007736735045909882"
"60448","0.008523479104042053","0.008523479104042053","0.008523479104042053"
"60450","0.009913443587720394","0.009913443587720394","0.009913443587720394"
"60458","0.009557429701089859","0.009557429701089859","0.009557429701089859"
"60459","0.005111180245876312","0.005111180245876312","0.005111180245876312"
"60462","0.00732030114158988","0.00732030114158988","0.00732030114158988"
"60463","0.005088488105684519","0.005088488105684519","0.005088488105684519"
"60464","0.009067798033356667","0.009067798033356667","0.009067798033356667"
"60465","0.006661964580416679","0.006661964580416679","0.006661964580416679"
"60468","0.008948885835707188","0.008948885835707188","0.008948885835707188"
"63471","0.0054504647850990295","0.0054504647850990295","0.0054504647850990295"
"63472","0.005424178671091795","0.005424178671091795","0.005424178671091795"
"63474","0.0059411413967609406","0.0059411413967609406","0.0059411413967609406"
"63475","0.005716461688280106","0.005716461688280106","0.005716461688280106"
"63476","0.006232692860066891","0.006232692860066891","0.006232692860066891"
"63478","0.004704213701188564","0.004704213701188564","0.004704213701188564"
"63481","0.003958976361900568","0.003958976361900568","0.003958976361900568"
"63482","0.005791236646473408","0.005791236646473408","0.005791236646473408"
"63485","0.00940067507326603","0.00940067507326603","0.00940067507326603"
"63486","0.007796811405569315","0.007796811405569315","0.007796811405569315"
"63487","0.006482790224254131","0.006482790224254131","0.006482790224254131"
"63489","0.00933963991701603","0.00933963991701603","0.00933963991701603"
"63491","0.00803535059094429","0.00803535059094429","0.00803535059094429"
"63493","0.007058044895529747","0.007058044895529747","0.007058044895529747"
"63495","0.007277442142367363","0.007277442142367363","0.007277442142367363"
"63496","0.008901920169591904","0.008901920169591904","0.008901920169591904"
"63498","0.009385582059621811","0.009385582059621811","0.009385582059621811"
"63501","0.004949331283569336","0.004949331283569336","0.004949331283569336"
"63502","0.007936760783195496","0.007936760783195496","0.007936760783195496"
"63503","0.0059820543974637985","0.0059820543974637985","0.0059820543974637985"
"63506","0.009353592991828918","0.009353592991828918","0.009353592991828918"
"63507","0.006802920717746019","0.006802920717746019","0.006802920717746019"
"63510","0.01413646899163723","0.01413646899163723","0.01413646899163723"
"63511","0.006395912263542414","0.006395912263542414","0.006395912263542414"
"63514","0.005116934888064861","0.005116934888064861","0.005116934888064861"
"63518","0.0046963500790297985","0.0046963500790297985","0.0046963500790297985"
"63521","0.004498841241002083","0.004498841241002083","0.004498841241002083"
"63523","0.008673598989844322","0.008673598989844322","0.008673598989844322"
"63526","0.006462393328547478","0.006462393328547478","0.006462393328547478"
"63528","0.005715255159884691","0.005715255159884691","0.005715255159884691"
"63530","0.008048408664762974","0.008048408664762974","0.008048408664762974"
"63531","0.008766802959144115","0.008766802959144115","0.008766802959144115"
"63533","0.006683253683149815","0.006683253683149815","0.006683253683149815"
"63535","0.008082129061222076","0.008082129061222076","0.008082129061222076"
"63536","0.006657829508185387","0.006657829508185387","0.006657829508185387"
"63538","0.004822947084903717","0.004822947084903717","0.004822947084903717"
"63539","0.007974552921950817","0.007974552921950817","0.007974552921950817"
"63540","0.006605229340493679","0.006605229340493679","0.006605229340493679"
"63541","0.005891396664083004","0.005891396664083004","0.005891396664083004"
"63542","0.007257108576595783","0.007257108576595783","0.007257108576595783"
"63544","0.006191319786012173","0.006191319786012173","0.006191319786012173"
"63545","0.0058203041553497314","0.0058203041553497314","0.0058203041553497314"
"63548","0.005904609337449074","0.005904609337449074","0.005904609337449074"
"63549","0.005182767286896706","0.005182767286896706","0.005182767286896706"
"63551","0.005917161703109741","0.005917161703109741","0.005917161703109741"
"63553","0.0038381838239729404","0.0038381838239729404","0.0038381838239729404"
"63554","0.007886195555329323","0.007886195555329323","0.007886195555329323"
"63556","0.006903214380145073","0.006903214380145073","0.006903214380145073"
"63557","0.0035065116826444864","0.0035065116826444864","0.0035065116826444864"
