"Step","experiment-human-data - denoiser/train/loss_denoising","experiment-human-data - denoiser/train/loss_denoising__MIN","experiment-human-data - denoiser/train/loss_denoising__MAX"
"11231","0.08138590306043625","0.08138590306043625","0.08138590306043625"
"11239","0.11616859585046768","0.11616859585046768","0.11616859585046768"
"11249","0.09579906612634659","0.09579906612634659","0.09579906612634659"
"11251","0.13238339126110077","0.13238339126110077","0.13238339126110077"
"11255","0.09112762659788132","0.09112762659788132","0.09112762659788132"
"11272","0.07667549699544907","0.07667549699544907","0.07667549699544907"
"11278","0.13479268550872803","0.13479268550872803","0.13479268550872803"
"11306","0.09030180424451828","0.09030180424451828","0.09030180424451828"
"11319","0.09570056200027466","0.09570056200027466","0.09570056200027466"
"11326","0.07522222399711609","0.07522222399711609","0.07522222399711609"
"11351","0.08717920631170273","0.08717920631170273","0.08717920631170273"
"11484","0.09432810544967651","0.09432810544967651","0.09432810544967651"
"11494","0.08108734339475632","0.08108734339475632","0.08108734339475632"
"11503","0.08983812481164932","0.08983812481164932","0.08983812481164932"
"11524","0.0969727635383606","0.0969727635383606","0.0969727635383606"
"11532","0.08345089107751846","0.08345089107751846","0.08345089107751846"
"11561","0.09123245626688004","0.09123245626688004","0.09123245626688004"
"11599","0.08161016553640366","0.08161016553640366","0.08161016553640366"
"11622","0.10094225406646729","0.10094225406646729","0.10094225406646729"
"11640","0.10979217290878296","0.10979217290878296","0.10979217290878296"
"11692","0.09176339209079742","0.09176339209079742","0.09176339209079742"
"11702","0.12583330273628235","0.12583330273628235","0.12583330273628235"
"11733","0.09078307449817657","0.09078307449817657","0.09078307449817657"
"11740","0.11758705228567123","0.11758705228567123","0.11758705228567123"
"11750","0.08959831297397614","0.08959831297397614","0.08959831297397614"
"11797","0.09975617378950119","0.09975617378950119","0.09975617378950119"
"11810","0.09072446823120117","0.09072446823120117","0.09072446823120117"
"11827","0.08894947916269302","0.08894947916269302","0.08894947916269302"
"11830","0.10249748080968857","0.10249748080968857","0.10249748080968857"
"11845","0.09579531848430634","0.09579531848430634","0.09579531848430634"
"11865","0.1125100776553154","0.1125100776553154","0.1125100776553154"
"11884","0.07827825099229813","0.07827825099229813","0.07827825099229813"
"11934","0.09913061559200287","0.09913061559200287","0.09913061559200287"
"11941","0.07950090616941452","0.07950090616941452","0.07950090616941452"
"11975","0.09424664080142975","0.09424664080142975","0.09424664080142975"
"11978","0.08321643620729446","0.08321643620729446","0.08321643620729446"
"11985","0.09676574915647507","0.09676574915647507","0.09676574915647507"
"11994","0.1178208738565445","0.1178208738565445","0.1178208738565445"
"12026","0.08657602965831757","0.08657602965831757","0.08657602965831757"
"12029","0.08201370388269424","0.08201370388269424","0.08201370388269424"
"12082","0.09544611722230911","0.09544611722230911","0.09544611722230911"
"12090","0.08908107131719589","0.08908107131719589","0.08908107131719589"
"12122","0.0860116109251976","0.0860116109251976","0.0860116109251976"
"12126","0.08900249004364014","0.08900249004364014","0.08900249004364014"
"12139","0.0776236280798912","0.0776236280798912","0.0776236280798912"
"12143","0.08705849200487137","0.08705849200487137","0.08705849200487137"
"12167","0.08971952646970749","0.08971952646970749","0.08971952646970749"
"12179","0.10209047794342041","0.10209047794342041","0.10209047794342041"
"12181","0.084040567278862","0.084040567278862","0.084040567278862"
"12206","0.07646055519580841","0.07646055519580841","0.07646055519580841"
"12238","0.08774610608816147","0.08774610608816147","0.08774610608816147"
"12259","0.08763932436704636","0.08763932436704636","0.08763932436704636"
"12283","0.10042127221822739","0.10042127221822739","0.10042127221822739"
"12321","0.09410426765680313","0.09410426765680313","0.09410426765680313"
"12334","0.11109626293182373","0.11109626293182373","0.11109626293182373"
"12351","0.0846400260925293","0.0846400260925293","0.0846400260925293"
"12376","0.10824986547231674","0.10824986547231674","0.10824986547231674"
"12382","0.100890152156353","0.100890152156353","0.100890152156353"
"12414","0.08400144428014755","0.08400144428014755","0.08400144428014755"
"12415","0.08137824386358261","0.08137824386358261","0.08137824386358261"
"12442","0.07345122843980789","0.07345122843980789","0.07345122843980789"
"12450","0.1020972728729248","0.1020972728729248","0.1020972728729248"
"12468","0.12463977187871933","0.12463977187871933","0.12463977187871933"
"12470","0.10563516616821289","0.10563516616821289","0.10563516616821289"
"12471","0.10264956206083298","0.10264956206083298","0.10264956206083298"
"12484","0.09926613420248032","0.09926613420248032","0.09926613420248032"
"12529","0.07920414209365845","0.07920414209365845","0.07920414209365845"
"12552","0.08298559486865997","0.08298559486865997","0.08298559486865997"
"12595","0.07900320738554001","0.07900320738554001","0.07900320738554001"
"12599","0.0747077465057373","0.0747077465057373","0.0747077465057373"
"12601","0.09636186808347702","0.09636186808347702","0.09636186808347702"
"12632","0.08849570900201797","0.08849570900201797","0.08849570900201797"
"12740","0.08773543685674667","0.08773543685674667","0.08773543685674667"
"12752","0.08690560609102249","0.08690560609102249","0.08690560609102249"
"12774","0.07276177406311035","0.07276177406311035","0.07276177406311035"
"12784","0.07956266403198242","0.07956266403198242","0.07956266403198242"
"13819","0.1301048845052719","0.1301048845052719","0.1301048845052719"
"13823","0.07659269869327545","0.07659269869327545","0.07659269869327545"
"13835","0.09364713728427887","0.09364713728427887","0.09364713728427887"
"13845","0.08714306354522705","0.08714306354522705","0.08714306354522705"
"13851","0.0653550773859024","0.0653550773859024","0.0653550773859024"
"13907","0.07094406336545944","0.07094406336545944","0.07094406336545944"
"13917","0.0809827595949173","0.0809827595949173","0.0809827595949173"
"13929","0.08130445331335068","0.08130445331335068","0.08130445331335068"
"13946","0.07805441319942474","0.07805441319942474","0.07805441319942474"
"13955","0.07780135422945023","0.07780135422945023","0.07780135422945023"
"13991","0.07181674987077713","0.07181674987077713","0.07181674987077713"
"14020","0.08131610602140427","0.08131610602140427","0.08131610602140427"
"14024","0.08891391009092331","0.08891391009092331","0.08891391009092331"
"14045","0.07908665388822556","0.07908665388822556","0.07908665388822556"
"14054","0.08930069208145142","0.08930069208145142","0.08930069208145142"
"14060","0.06651372462511063","0.06651372462511063","0.06651372462511063"
"14088","0.07386381179094315","0.07386381179094315","0.07386381179094315"
"14103","0.08162273466587067","0.08162273466587067","0.08162273466587067"
"14106","0.08602006733417511","0.08602006733417511","0.08602006733417511"
"14127","0.08171198517084122","0.08171198517084122","0.08171198517084122"
"14141","0.07274305820465088","0.07274305820465088","0.07274305820465088"
"14162","0.06998293846845627","0.06998293846845627","0.06998293846845627"
"14195","0.06988376379013062","0.06988376379013062","0.06988376379013062"
"14211","0.08747290819883347","0.08747290819883347","0.08747290819883347"
"14232","0.06740248203277588","0.06740248203277588","0.06740248203277588"
"14239","0.0754561796784401","0.0754561796784401","0.0754561796784401"
"14276","0.08657121658325195","0.08657121658325195","0.08657121658325195"
"14291","0.09103818982839584","0.09103818982839584","0.09103818982839584"
"14292","0.07852720469236374","0.07852720469236374","0.07852720469236374"
"14305","0.06466668099164963","0.06466668099164963","0.06466668099164963"
"14308","0.08550145477056503","0.08550145477056503","0.08550145477056503"
"14315","0.08634234964847565","0.08634234964847565","0.08634234964847565"
"14329","0.08519881218671799","0.08519881218671799","0.08519881218671799"
"14343","0.07988426834344864","0.07988426834344864","0.07988426834344864"
"14351","0.08872474730014801","0.08872474730014801","0.08872474730014801"
"14355","0.07443705946207047","0.07443705946207047","0.07443705946207047"
"14368","0.0619826503098011","0.0619826503098011","0.0619826503098011"
"14372","0.07140780985355377","0.07140780985355377","0.07140780985355377"
"14379","0.07628946751356125","0.07628946751356125","0.07628946751356125"
"14390","0.07821670919656754","0.07821670919656754","0.07821670919656754"
"14456","0.09201536327600479","0.09201536327600479","0.09201536327600479"
"14458","0.09128665179014206","0.09128665179014206","0.09128665179014206"
"14461","0.08766390383243561","0.08766390383243561","0.08766390383243561"
"14469","0.06614918261766434","0.06614918261766434","0.06614918261766434"
"14494","0.0819535106420517","0.0819535106420517","0.0819535106420517"
"14500","0.08814679086208344","0.08814679086208344","0.08814679086208344"
"14528","0.0751403272151947","0.0751403272151947","0.0751403272151947"
"14549","0.07754414528608322","0.07754414528608322","0.07754414528608322"
"14561","0.07204488664865494","0.07204488664865494","0.07204488664865494"
"14563","0.07687114924192429","0.07687114924192429","0.07687114924192429"
"14577","0.06821530312299728","0.06821530312299728","0.06821530312299728"
"14592","0.11228247731924057","0.11228247731924057","0.11228247731924057"
"14619","0.0784638375043869","0.0784638375043869","0.0784638375043869"
"14627","0.06937926262617111","0.06937926262617111","0.06937926262617111"
"14634","0.07188769429922104","0.07188769429922104","0.07188769429922104"
"14662","0.09224076569080353","0.09224076569080353","0.09224076569080353"
"14676","0.07151182740926743","0.07151182740926743","0.07151182740926743"
"14683","0.09949227422475815","0.09949227422475815","0.09949227422475815"
"14698","0.0683075413107872","0.0683075413107872","0.0683075413107872"
"14706","0.1065221056342125","0.1065221056342125","0.1065221056342125"
"14768","0.08298742026090622","0.08298742026090622","0.08298742026090622"
"14769","0.06845618784427643","0.06845618784427643","0.06845618784427643"
"14794","0.09984023869037628","0.09984023869037628","0.09984023869037628"
"14800","0.1037600040435791","0.1037600040435791","0.1037600040435791"
"14808","0.09689515084028244","0.09689515084028244","0.09689515084028244"
"14812","0.07312911748886108","0.07312911748886108","0.07312911748886108"
"14830","0.06593465059995651","0.06593465059995651","0.06593465059995651"
"14863","0.06586634367704391","0.06586634367704391","0.06586634367704391"
"14887","0.06932764500379562","0.06932764500379562","0.06932764500379562"
"14897","0.062298644334077835","0.062298644334077835","0.062298644334077835"
"14924","0.08083070069551468","0.08083070069551468","0.08083070069551468"
"14928","0.07705068588256836","0.07705068588256836","0.07705068588256836"
"14930","0.09039837121963501","0.09039837121963501","0.09039837121963501"
"14935","0.06704885512590408","0.06704885512590408","0.06704885512590408"
"14971","0.10142268985509872","0.10142268985509872","0.10142268985509872"
"14976","0.08930118381977081","0.08930118381977081","0.08930118381977081"
"14989","0.06737999618053436","0.06737999618053436","0.06737999618053436"
"15003","0.06627245992422104","0.06627245992422104","0.06627245992422104"
"15009","0.06492576748132706","0.06492576748132706","0.06492576748132706"
"15014","0.08715733885765076","0.08715733885765076","0.08715733885765076"
"15023","0.07337390631437302","0.07337390631437302","0.07337390631437302"
"15040","0.08094795793294907","0.08094795793294907","0.08094795793294907"
"15045","0.07379824668169022","0.07379824668169022","0.07379824668169022"
"15059","0.07566560059785843","0.07566560059785843","0.07566560059785843"
"15073","0.0766962543129921","0.0766962543129921","0.0766962543129921"
"15077","0.09459639340639114","0.09459639340639114","0.09459639340639114"
"15081","0.06590954214334488","0.06590954214334488","0.06590954214334488"
"15115","0.09657991677522659","0.09657991677522659","0.09657991677522659"
"15128","0.059448469430208206","0.059448469430208206","0.059448469430208206"
"15194","0.07181406021118164","0.07181406021118164","0.07181406021118164"
"15209","0.06493057310581207","0.06493057310581207","0.06493057310581207"
"15212","0.06485483050346375","0.06485483050346375","0.06485483050346375"
"15238","0.06842993944883347","0.06842993944883347","0.06842993944883347"
"15258","0.07682736963033676","0.07682736963033676","0.07682736963033676"
"15271","0.10042589157819748","0.10042589157819748","0.10042589157819748"
"15280","0.06923021376132965","0.06923021376132965","0.06923021376132965"
"15291","0.06430935114622116","0.06430935114622116","0.06430935114622116"
"15322","0.0875236913561821","0.0875236913561821","0.0875236913561821"
"15323","0.06510622799396515","0.06510622799396515","0.06510622799396515"
"15324","0.0668586865067482","0.0668586865067482","0.0668586865067482"
"15371","0.08277273178100586","0.08277273178100586","0.08277273178100586"
"15404","0.08113040775060654","0.08113040775060654","0.08113040775060654"
"15406","0.06506812572479248","0.06506812572479248","0.06506812572479248"
"15435","0.08816370368003845","0.08816370368003845","0.08816370368003845"
"15439","0.10199301689863205","0.10199301689863205","0.10199301689863205"
"15442","0.0820118859410286","0.0820118859410286","0.0820118859410286"
"15443","0.09519685804843903","0.09519685804843903","0.09519685804843903"
"15473","0.09944361448287964","0.09944361448287964","0.09944361448287964"
"15489","0.07367779314517975","0.07367779314517975","0.07367779314517975"
"15514","0.0974520742893219","0.0974520742893219","0.0974520742893219"
"15549","0.06893886625766754","0.06893886625766754","0.06893886625766754"
"15551","0.09428887814283371","0.09428887814283371","0.09428887814283371"
"15562","0.06920424848794937","0.06920424848794937","0.06920424848794937"
"15568","0.06427263468503952","0.06427263468503952","0.06427263468503952"
"15573","0.05702321603894234","0.05702321603894234","0.05702321603894234"
"15595","0.07208655029535294","0.07208655029535294","0.07208655029535294"
"15656","0.05957350879907608","0.05957350879907608","0.05957350879907608"
"15668","0.06339435279369354","0.06339435279369354","0.06339435279369354"
"15679","0.0676015168428421","0.0676015168428421","0.0676015168428421"
"15703","0.057600777596235275","0.057600777596235275","0.057600777596235275"
"15706","0.07232394814491272","0.07232394814491272","0.07232394814491272"
"15707","0.0808739885687828","0.0808739885687828","0.0808739885687828"
"15721","0.10177536308765411","0.10177536308765411","0.10177536308765411"
"15723","0.0956946387887001","0.0956946387887001","0.0956946387887001"
"15754","0.08303424715995789","0.08303424715995789","0.08303424715995789"
"15758","0.07637185603380203","0.07637185603380203","0.07637185603380203"
"15759","0.07019663602113724","0.07019663602113724","0.07019663602113724"
"15776","0.06649786978960037","0.06649786978960037","0.06649786978960037"
"15789","0.06257148087024689","0.06257148087024689","0.06257148087024689"
"15792","0.0703660100698471","0.0703660100698471","0.0703660100698471"
"15794","0.06924571096897125","0.06924571096897125","0.06924571096897125"
"15805","0.07925345748662949","0.07925345748662949","0.07925345748662949"
"15824","0.06893658638000488","0.06893658638000488","0.06893658638000488"
"15837","0.0860130563378334","0.0860130563378334","0.0860130563378334"
"15852","0.06672554463148117","0.06672554463148117","0.06672554463148117"
"15859","0.07688939571380615","0.07688939571380615","0.07688939571380615"
"15878","0.05837542563676834","0.05837542563676834","0.05837542563676834"
"15888","0.054982852190732956","0.054982852190732956","0.054982852190732956"
"15902","0.07928476482629776","0.07928476482629776","0.07928476482629776"
"15907","0.059286512434482574","0.059286512434482574","0.059286512434482574"
"15915","0.06574194878339767","0.06574194878339767","0.06574194878339767"
"15948","0.07249417155981064","0.07249417155981064","0.07249417155981064"
"15974","0.07675666362047195","0.07675666362047195","0.07675666362047195"
"15982","0.07467813789844513","0.07467813789844513","0.07467813789844513"
"15993","0.08021175861358643","0.08021175861358643","0.08021175861358643"
"16030","0.06665228307247162","0.06665228307247162","0.06665228307247162"
"16051","0.06595493853092194","0.06595493853092194","0.06595493853092194"
"16054","0.06943174451589584","0.06943174451589584","0.06943174451589584"
"16090","0.06810507923364639","0.06810507923364639","0.06810507923364639"
"16110","0.08004629611968994","0.08004629611968994","0.08004629611968994"
"16125","0.07604800909757614","0.07604800909757614","0.07604800909757614"
"16129","0.0688646212220192","0.0688646212220192","0.0688646212220192"
"16133","0.06749432533979416","0.06749432533979416","0.06749432533979416"
"16141","0.0682225450873375","0.0682225450873375","0.0682225450873375"
"16164","0.07879795879125595","0.07879795879125595","0.07879795879125595"
"16286","0.06361811608076096","0.06361811608076096","0.06361811608076096"
"16296","0.08550327271223068","0.08550327271223068","0.08550327271223068"
"16309","0.06729622930288315","0.06729622930288315","0.06729622930288315"
"16326","0.060355957597494125","0.060355957597494125","0.060355957597494125"
"16344","0.07369440048933029","0.07369440048933029","0.07369440048933029"
"16352","0.0800643265247345","0.0800643265247345","0.0800643265247345"
"16358","0.08651658147573471","0.08651658147573471","0.08651658147573471"
"16365","0.07666108757257462","0.07666108757257462","0.07666108757257462"
"16380","0.05618105083703995","0.05618105083703995","0.05618105083703995"
"16419","0.05927613377571106","0.05927613377571106","0.05927613377571106"
"16426","0.08226285874843597","0.08226285874843597","0.08226285874843597"
"16438","0.06442472338676453","0.06442472338676453","0.06442472338676453"
"16463","0.06882398575544357","0.06882398575544357","0.06882398575544357"
"16474","0.06313604861497879","0.06313604861497879","0.06313604861497879"
"16493","0.0770443007349968","0.0770443007349968","0.0770443007349968"
"16498","0.05096721649169922","0.05096721649169922","0.05096721649169922"
"16499","0.0996999517083168","0.0996999517083168","0.0996999517083168"
"16526","0.0534176342189312","0.0534176342189312","0.0534176342189312"
"16541","0.08893569558858871","0.08893569558858871","0.08893569558858871"
"16559","0.07082676142454147","0.07082676142454147","0.07082676142454147"
"16561","0.07974057644605637","0.07974057644605637","0.07974057644605637"
"16571","0.07235314697027206","0.07235314697027206","0.07235314697027206"
"16578","0.06911740452051163","0.06911740452051163","0.06911740452051163"
"16586","0.06512526422739029","0.06512526422739029","0.06512526422739029"
"16591","0.06763648241758347","0.06763648241758347","0.06763648241758347"
"16599","0.06779027730226517","0.06779027730226517","0.06779027730226517"
"16605","0.0595862939953804","0.0595862939953804","0.0595862939953804"
"16609","0.08839424699544907","0.08839424699544907","0.08839424699544907"
"16627","0.050733041018247604","0.050733041018247604","0.050733041018247604"
"16628","0.06862621754407883","0.06862621754407883","0.06862621754407883"
"16664","0.07577276229858398","0.07577276229858398","0.07577276229858398"
"16666","0.08432565629482269","0.08432565629482269","0.08432565629482269"
"16668","0.06888847053050995","0.06888847053050995","0.06888847053050995"
"16673","0.10324752330780029","0.10324752330780029","0.10324752330780029"
"16675","0.09526415169239044","0.09526415169239044","0.09526415169239044"
"16681","0.07645031064748764","0.07645031064748764","0.07645031064748764"
"16685","0.05219502002000809","0.05219502002000809","0.05219502002000809"
"16688","0.08906552195549011","0.08906552195549011","0.08906552195549011"
"16698","0.06899955123662949","0.06899955123662949","0.06899955123662949"
"16708","0.0868031308054924","0.0868031308054924","0.0868031308054924"
"16709","0.05703933909535408","0.05703933909535408","0.05703933909535408"
"16765","0.08638588339090347","0.08638588339090347","0.08638588339090347"
"16769","0.062133707106113434","0.062133707106113434","0.062133707106113434"
"16793","0.05443419888615608","0.05443419888615608","0.05443419888615608"
"16805","0.0629662424325943","0.0629662424325943","0.0629662424325943"
"17224","0.08708690851926804","0.08708690851926804","0.08708690851926804"
"17251","0.05930329114198685","0.05930329114198685","0.05930329114198685"
"17313","0.07271674275398254","0.07271674275398254","0.07271674275398254"
"17336","0.061670124530792236","0.061670124530792236","0.061670124530792236"
"17351","0.07025851309299469","0.07025851309299469","0.07025851309299469"
"17353","0.07600316405296326","0.07600316405296326","0.07600316405296326"
"17372","0.057107437402009964","0.057107437402009964","0.057107437402009964"
"17396","0.05762189254164696","0.05762189254164696","0.05762189254164696"
"17403","0.05936266854405403","0.05936266854405403","0.05936266854405403"
"17425","0.06151346117258072","0.06151346117258072","0.06151346117258072"
"17483","0.07082321494817734","0.07082321494817734","0.07082321494817734"
"17488","0.06528602540493011","0.06528602540493011","0.06528602540493011"
"17501","0.047519683837890625","0.047519683837890625","0.047519683837890625"
"17521","0.06913098692893982","0.06913098692893982","0.06913098692893982"
"17530","0.053213931620121","0.053213931620121","0.053213931620121"
"17540","0.06517790257930756","0.06517790257930756","0.06517790257930756"
"17561","0.0694483295083046","0.0694483295083046","0.0694483295083046"
"17565","0.05543522164225578","0.05543522164225578","0.05543522164225578"
"17566","0.04904701188206673","0.04904701188206673","0.04904701188206673"
"17579","0.07992161810398102","0.07992161810398102","0.07992161810398102"
"17640","0.0751432403922081","0.0751432403922081","0.0751432403922081"
"17646","0.05875347927212715","0.05875347927212715","0.05875347927212715"
"17663","0.047044504433870316","0.047044504433870316","0.047044504433870316"
"17664","0.05988229438662529","0.05988229438662529","0.05988229438662529"
"17670","0.06798138469457626","0.06798138469457626","0.06798138469457626"
"17678","0.06456949561834335","0.06456949561834335","0.06456949561834335"
"17693","0.05932358652353287","0.05932358652353287","0.05932358652353287"
"17703","0.07083506137132645","0.07083506137132645","0.07083506137132645"
"17723","0.04161493852734566","0.04161493852734566","0.04161493852734566"
"17729","0.06234179809689522","0.06234179809689522","0.06234179809689522"
"17735","0.08036307990550995","0.08036307990550995","0.08036307990550995"
"17745","0.07713397592306137","0.07713397592306137","0.07713397592306137"
"17772","0.05563214421272278","0.05563214421272278","0.05563214421272278"
"17783","0.06923040002584457","0.06923040002584457","0.06923040002584457"
"17790","0.06555042415857315","0.06555042415857315","0.06555042415857315"
"17798","0.0634966567158699","0.0634966567158699","0.0634966567158699"
"17809","0.06923066824674606","0.06923066824674606","0.06923066824674606"
"17820","0.0531974695622921","0.0531974695622921","0.0531974695622921"
"17825","0.06914114207029343","0.06914114207029343","0.06914114207029343"
"17837","0.049384839832782745","0.049384839832782745","0.049384839832782745"
"17840","0.0645088404417038","0.0645088404417038","0.0645088404417038"
"17852","0.07699660956859589","0.07699660956859589","0.07699660956859589"
"17855","0.06071408465504646","0.06071408465504646","0.06071408465504646"
"17864","0.08396100252866745","0.08396100252866745","0.08396100252866745"
"17867","0.0613442063331604","0.0613442063331604","0.0613442063331604"
"17876","0.06420623511075974","0.06420623511075974","0.06420623511075974"
"17893","0.06743123382329941","0.06743123382329941","0.06743123382329941"
"17897","0.059563543647527695","0.059563543647527695","0.059563543647527695"
"17915","0.06527135521173477","0.06527135521173477","0.06527135521173477"
"17921","0.06009174510836601","0.06009174510836601","0.06009174510836601"
"17923","0.053660254925489426","0.053660254925489426","0.053660254925489426"
"17927","0.05714072659611702","0.05714072659611702","0.05714072659611702"
"17931","0.06952008605003357","0.06952008605003357","0.06952008605003357"
"17936","0.06409251689910889","0.06409251689910889","0.06409251689910889"
"17946","0.04792864993214607","0.04792864993214607","0.04792864993214607"
"17963","0.08080940693616867","0.08080940693616867","0.08080940693616867"
"17966","0.07118324190378189","0.07118324190378189","0.07118324190378189"
"17975","0.0801364928483963","0.0801364928483963","0.0801364928483963"
"18002","0.06821989268064499","0.06821989268064499","0.06821989268064499"
"18042","0.07713565975427628","0.07713565975427628","0.07713565975427628"
"18049","0.06404198706150055","0.06404198706150055","0.06404198706150055"
"18067","0.06043444201350212","0.06043444201350212","0.06043444201350212"
"18093","0.059875961393117905","0.059875961393117905","0.059875961393117905"
"18099","0.056210726499557495","0.056210726499557495","0.056210726499557495"
"18105","0.053955744951963425","0.053955744951963425","0.053955744951963425"
"18114","0.07353605329990387","0.07353605329990387","0.07353605329990387"
"18165","0.05943635106086731","0.05943635106086731","0.05943635106086731"
"18166","0.05128159001469612","0.05128159001469612","0.05128159001469612"
"18169","0.06682902574539185","0.06682902574539185","0.06682902574539185"
"18218","0.06329077482223511","0.06329077482223511","0.06329077482223511"
"18238","0.06253815442323685","0.06253815442323685","0.06253815442323685"
"18254","0.06162828952074051","0.06162828952074051","0.06162828952074051"
"18261","0.05715864524245262","0.05715864524245262","0.05715864524245262"
"18273","0.057363033294677734","0.057363033294677734","0.057363033294677734"
"18284","0.058461446315050125","0.058461446315050125","0.058461446315050125"
"18305","0.07233896106481552","0.07233896106481552","0.07233896106481552"
"18313","0.04840490221977234","0.04840490221977234","0.04840490221977234"
"18322","0.061923153698444366","0.061923153698444366","0.061923153698444366"
"18345","0.06306058168411255","0.06306058168411255","0.06306058168411255"
"18372","0.08113125711679459","0.08113125711679459","0.08113125711679459"
"18376","0.06472189724445343","0.06472189724445343","0.06472189724445343"
"18397","0.0744258388876915","0.0744258388876915","0.0744258388876915"
"18418","0.06751260161399841","0.06751260161399841","0.06751260161399841"
"18423","0.051171835511922836","0.051171835511922836","0.051171835511922836"
"18426","0.059193044900894165","0.059193044900894165","0.059193044900894165"
"18521","0.06519058346748352","0.06519058346748352","0.06519058346748352"
"18556","0.05340346321463585","0.05340346321463585","0.05340346321463585"
"18566","0.05009349063038826","0.05009349063038826","0.05009349063038826"
"18585","0.05712037906050682","0.05712037906050682","0.05712037906050682"
"18586","0.06619486957788467","0.06619486957788467","0.06619486957788467"
"18594","0.09586489200592041","0.09586489200592041","0.09586489200592041"
"18601","0.06476987898349762","0.06476987898349762","0.06476987898349762"
"18602","0.06360425055027008","0.06360425055027008","0.06360425055027008"
"18606","0.05686870217323303","0.05686870217323303","0.05686870217323303"
"18618","0.05747458338737488","0.05747458338737488","0.05747458338737488"
"18620","0.06357316672801971","0.06357316672801971","0.06357316672801971"
"18627","0.05791665241122246","0.05791665241122246","0.05791665241122246"
"18636","0.08330198377370834","0.08330198377370834","0.08330198377370834"
"18639","0.05765403434634209","0.05765403434634209","0.05765403434634209"
"18674","0.07076858729124069","0.07076858729124069","0.07076858729124069"
"18716","0.05286172032356262","0.05286172032356262","0.05286172032356262"
"18725","0.047083668410778046","0.047083668410778046","0.047083668410778046"
"18727","0.04992412403225899","0.04992412403225899","0.04992412403225899"
"18738","0.04908552020788193","0.04908552020788193","0.04908552020788193"
"18745","0.05121004581451416","0.05121004581451416","0.05121004581451416"
"18760","0.06238136440515518","0.06238136440515518","0.06238136440515518"
"18773","0.05652778223156929","0.05652778223156929","0.05652778223156929"
"18782","0.052674550563097","0.052674550563097","0.052674550563097"
"18807","0.06195346638560295","0.06195346638560295","0.06195346638560295"
"18811","0.08114787191152573","0.08114787191152573","0.08114787191152573"
"18814","0.045504968613386154","0.045504968613386154","0.045504968613386154"
"18827","0.060790300369262695","0.060790300369262695","0.060790300369262695"
"18828","0.07001588493585587","0.07001588493585587","0.07001588493585587"
"18837","0.05497229844331741","0.05497229844331741","0.05497229844331741"
"18842","0.07248910516500473","0.07248910516500473","0.07248910516500473"
"18857","0.05458584055304527","0.05458584055304527","0.05458584055304527"
"18873","0.06435222178697586","0.06435222178697586","0.06435222178697586"
"18883","0.04524992033839226","0.04524992033839226","0.04524992033839226"
"18886","0.0604342482984066","0.0604342482984066","0.0604342482984066"
"18909","0.05519802123308182","0.05519802123308182","0.05519802123308182"
"18964","0.07263749092817307","0.07263749092817307","0.07263749092817307"
"18971","0.05883905291557312","0.05883905291557312","0.05883905291557312"
"18978","0.05421620234847069","0.05421620234847069","0.05421620234847069"
"18994","0.053657062351703644","0.053657062351703644","0.053657062351703644"
"18998","0.05922756344079971","0.05922756344079971","0.05922756344079971"
"18999","0.05068022757768631","0.05068022757768631","0.05068022757768631"
"19051","0.0634269267320633","0.0634269267320633","0.0634269267320633"
"19053","0.05118681862950325","0.05118681862950325","0.05118681862950325"
"19099","0.06471454352140427","0.06471454352140427","0.06471454352140427"
"19112","0.07518226653337479","0.07518226653337479","0.07518226653337479"
"19124","0.05693310126662254","0.05693310126662254","0.05693310126662254"
"19132","0.055287934839725494","0.055287934839725494","0.055287934839725494"
"19151","0.05294923856854439","0.05294923856854439","0.05294923856854439"
"19223","0.052256543189287186","0.052256543189287186","0.052256543189287186"
"19269","0.04607823118567467","0.04607823118567467","0.04607823118567467"
"19273","0.05428016930818558","0.05428016930818558","0.05428016930818558"
"19274","0.043735962361097336","0.043735962361097336","0.043735962361097336"
"19286","0.04604977369308472","0.04604977369308472","0.04604977369308472"
"19291","0.06245790049433708","0.06245790049433708","0.06245790049433708"
"19292","0.07088760286569595","0.07088760286569595","0.07088760286569595"
"19315","0.06815136969089508","0.06815136969089508","0.06815136969089508"
"19339","0.04093794897198677","0.04093794897198677","0.04093794897198677"
"19345","0.05096396431326866","0.05096396431326866","0.05096396431326866"
"19371","0.10387535393238068","0.10387535393238068","0.10387535393238068"
"19392","0.05510061979293823","0.05510061979293823","0.05510061979293823"
"19398","0.0484251044690609","0.0484251044690609","0.0484251044690609"
"19404","0.05587611719965935","0.05587611719965935","0.05587611719965935"
"19408","0.06677409261465073","0.06677409261465073","0.06677409261465073"
"19423","0.0491047166287899","0.0491047166287899","0.0491047166287899"
"19425","0.06716595590114594","0.06716595590114594","0.06716595590114594"
"19429","0.05577700212597847","0.05577700212597847","0.05577700212597847"
"19433","0.06815876811742783","0.06815876811742783","0.06815876811742783"
"19440","0.06476642936468124","0.06476642936468124","0.06476642936468124"
"19468","0.055938471108675","0.055938471108675","0.055938471108675"
"19471","0.06163343787193298","0.06163343787193298","0.06163343787193298"
"19515","0.051645971834659576","0.051645971834659576","0.051645971834659576"
"19519","0.05004475638270378","0.05004475638270378","0.05004475638270378"
"19553","0.04231226444244385","0.04231226444244385","0.04231226444244385"
"19565","0.0632844939827919","0.0632844939827919","0.0632844939827919"
