"Step","experiment-balanced-data - upsampler/train/loss_denoising","experiment-balanced-data - upsampler/train/loss_denoising__MIN","experiment-balanced-data - upsampler/train/loss_denoising__MAX"
"20641","0.0311429426074028","0.0311429426074028","0.0311429426074028"
"20643","0.024180635809898376","0.024180635809898376","0.024180635809898376"
"20645","0.02386435866355896","0.02386435866355896","0.02386435866355896"
"20647","0.02946406416594982","0.02946406416594982","0.02946406416594982"
"20648","0.021531248465180397","0.021531248465180397","0.021531248465180397"
"20655","0.024293193593621254","0.024293193593621254","0.024293193593621254"
"20658","0.01928180269896984","0.01928180269896984","0.01928180269896984"
"20660","0.02807317115366459","0.02807317115366459","0.02807317115366459"
"20662","0.020305924117565155","0.020305924117565155","0.020305924117565155"
"20663","0.02377510815858841","0.02377510815858841","0.02377510815858841"
"20665","0.0190652534365654","0.0190652534365654","0.0190652534365654"
"20666","0.02179480716586113","0.02179480716586113","0.02179480716586113"
"20667","0.01799612306058407","0.01799612306058407","0.01799612306058407"
"20668","0.016890842467546463","0.016890842467546463","0.016890842467546463"
"20669","0.02351313643157482","0.02351313643157482","0.02351313643157482"
"20671","0.017795167863368988","0.017795167863368988","0.017795167863368988"
"20672","0.024866215884685516","0.024866215884685516","0.024866215884685516"
"20674","0.02150999754667282","0.02150999754667282","0.02150999754667282"
"20676","0.024551356211304665","0.024551356211304665","0.024551356211304665"
"20677","0.018707456067204475","0.018707456067204475","0.018707456067204475"
"20678","0.024422992020845413","0.024422992020845413","0.024422992020845413"
"20679","0.023737743496894836","0.023737743496894836","0.023737743496894836"
"20681","0.019848257303237915","0.019848257303237915","0.019848257303237915"
"20683","0.019010057672858238","0.019010057672858238","0.019010057672858238"
"20684","0.0176982544362545","0.0176982544362545","0.0176982544362545"
"20685","0.015967313200235367","0.015967313200235367","0.015967313200235367"
"20687","0.024450108408927917","0.024450108408927917","0.024450108408927917"
"20689","0.017694778740406036","0.017694778740406036","0.017694778740406036"
"20691","0.01966485008597374","0.01966485008597374","0.01966485008597374"
"20692","0.021816158667206764","0.021816158667206764","0.021816158667206764"
"20693","0.03189440816640854","0.03189440816640854","0.03189440816640854"
"20697","0.016915224492549896","0.016915224492549896","0.016915224492549896"
"20700","0.022992752492427826","0.022992752492427826","0.022992752492427826"
"20702","0.020150933414697647","0.020150933414697647","0.020150933414697647"
"20703","0.01671867072582245","0.01671867072582245","0.01671867072582245"
"20704","0.02123023197054863","0.02123023197054863","0.02123023197054863"
"20706","0.02097344398498535","0.02097344398498535","0.02097344398498535"
"20707","0.018334824591875076","0.018334824591875076","0.018334824591875076"
"20708","0.01702476665377617","0.01702476665377617","0.01702476665377617"
"20709","0.015458596870303154","0.015458596870303154","0.015458596870303154"
"20716","0.01771320030093193","0.01771320030093193","0.01771320030093193"
"20717","0.024459220468997955","0.024459220468997955","0.024459220468997955"
"20719","0.02190466597676277","0.02190466597676277","0.02190466597676277"
"20720","0.017468800768256187","0.017468800768256187","0.017468800768256187"
"20721","0.02569584921002388","0.02569584921002388","0.02569584921002388"
"20722","0.01864049956202507","0.01864049956202507","0.01864049956202507"
"20723","0.02208559587597847","0.02208559587597847","0.02208559587597847"
"20724","0.0227175522595644","0.0227175522595644","0.0227175522595644"
"20725","0.01931602507829666","0.01931602507829666","0.01931602507829666"
"20727","0.018152784556150436","0.018152784556150436","0.018152784556150436"
"20728","0.02248288318514824","0.02248288318514824","0.02248288318514824"
"20729","0.0164053775370121","0.0164053775370121","0.0164053775370121"
"20731","0.020682014524936676","0.020682014524936676","0.020682014524936676"
"20732","0.018723689019680023","0.018723689019680023","0.018723689019680023"
"20733","0.01912524737417698","0.01912524737417698","0.01912524737417698"
"20734","0.0166681706905365","0.0166681706905365","0.0166681706905365"
"20737","0.016217006370425224","0.016217006370425224","0.016217006370425224"
"20738","0.01573537103831768","0.01573537103831768","0.01573537103831768"
"20740","0.021980654448270798","0.021980654448270798","0.021980654448270798"
"20741","0.022585293278098106","0.022585293278098106","0.022585293278098106"
"20742","0.017559023573994637","0.017559023573994637","0.017559023573994637"
"20743","0.019796166568994522","0.019796166568994522","0.019796166568994522"
"20744","0.023737963289022446","0.023737963289022446","0.023737963289022446"
"20745","0.01749102771282196","0.01749102771282196","0.01749102771282196"
"20746","0.023273222148418427","0.023273222148418427","0.023273222148418427"
"20748","0.02033654786646366","0.02033654786646366","0.02033654786646366"
"20751","0.023352179676294327","0.023352179676294327","0.023352179676294327"
"20752","0.022994738072156906","0.022994738072156906","0.022994738072156906"
"20753","0.021307969465851784","0.021307969465851784","0.021307969465851784"
"20758","0.01595296896994114","0.01595296896994114","0.01595296896994114"
"20761","0.01467486284673214","0.01467486284673214","0.01467486284673214"
"20762","0.017289159819483757","0.017289159819483757","0.017289159819483757"
"20765","0.01794533059000969","0.01794533059000969","0.01794533059000969"
"20767","0.020131930708885193","0.020131930708885193","0.020131930708885193"
"20770","0.019841600209474564","0.019841600209474564","0.019841600209474564"
"23772","0.016321325674653053","0.016321325674653053","0.016321325674653053"
"23773","0.019421322271227837","0.019421322271227837","0.019421322271227837"
"23775","0.020498421043157578","0.020498421043157578","0.020498421043157578"
"23777","0.015179653652012348","0.015179653652012348","0.015179653652012348"
"23779","0.015970362350344658","0.015970362350344658","0.015970362350344658"
"23781","0.011339623481035233","0.011339623481035233","0.011339623481035233"
"23782","0.01567743346095085","0.01567743346095085","0.01567743346095085"
"23786","0.014222970232367516","0.014222970232367516","0.014222970232367516"
"23788","0.013657068833708763","0.013657068833708763","0.013657068833708763"
"23789","0.016105495393276215","0.016105495393276215","0.016105495393276215"
"23791","0.012621445581316948","0.012621445581316948","0.012621445581316948"
"23792","0.017734622582793236","0.017734622582793236","0.017734622582793236"
"23793","0.017592281103134155","0.017592281103134155","0.017592281103134155"
"23794","0.017390158027410507","0.017390158027410507","0.017390158027410507"
"23796","0.015402086079120636","0.015402086079120636","0.015402086079120636"
"23798","0.01773405447602272","0.01773405447602272","0.01773405447602272"
"23800","0.011989651247859001","0.011989651247859001","0.011989651247859001"
"23802","0.014118853956460953","0.014118853956460953","0.014118853956460953"
"23804","0.017689865082502365","0.017689865082502365","0.017689865082502365"
"23805","0.015208316035568714","0.015208316035568714","0.015208316035568714"
"23808","0.01941290870308876","0.01941290870308876","0.01941290870308876"
"23811","0.016168277710676193","0.016168277710676193","0.016168277710676193"
"23812","0.013726488687098026","0.013726488687098026","0.013726488687098026"
"23814","0.014370039105415344","0.014370039105415344","0.014370039105415344"
"23817","0.015272035263478756","0.015272035263478756","0.015272035263478756"
"23818","0.014126598834991455","0.014126598834991455","0.014126598834991455"
"23819","0.014866610988974571","0.014866610988974571","0.014866610988974571"
"23820","0.012725281529128551","0.012725281529128551","0.012725281529128551"
"23822","0.014753568917512894","0.014753568917512894","0.014753568917512894"
"23824","0.012249831110239029","0.012249831110239029","0.012249831110239029"
"23827","0.015609029680490494","0.015609029680490494","0.015609029680490494"
"23828","0.018106184899806976","0.018106184899806976","0.018106184899806976"
"23829","0.012491578236222267","0.012491578236222267","0.012491578236222267"
"23830","0.01602974161505699","0.01602974161505699","0.01602974161505699"
"23833","0.01482472475618124","0.01482472475618124","0.01482472475618124"
"23835","0.011779820546507835","0.011779820546507835","0.011779820546507835"
"23837","0.015562042593955994","0.015562042593955994","0.015562042593955994"
"23838","0.014423105865716934","0.014423105865716934","0.014423105865716934"
"23839","0.021009832620620728","0.021009832620620728","0.021009832620620728"
"23842","0.020412204787135124","0.020412204787135124","0.020412204787135124"
"23843","0.015254611149430275","0.015254611149430275","0.015254611149430275"
"23844","0.017927076667547226","0.017927076667547226","0.017927076667547226"
"23849","0.015649117529392242","0.015649117529392242","0.015649117529392242"
"23855","0.020161502063274384","0.020161502063274384","0.020161502063274384"
"23861","0.020277798175811768","0.020277798175811768","0.020277798175811768"
"23862","0.018247831612825394","0.018247831612825394","0.018247831612825394"
"23866","0.016121946275234222","0.016121946275234222","0.016121946275234222"
"23867","0.015911588445305824","0.015911588445305824","0.015911588445305824"
"23869","0.014040466398000717","0.014040466398000717","0.014040466398000717"
"23871","0.015006791800260544","0.015006791800260544","0.015006791800260544"
"23873","0.019846001639962196","0.019846001639962196","0.019846001639962196"
"23875","0.015328191220760345","0.015328191220760345","0.015328191220760345"
"23877","0.012012414634227753","0.012012414634227753","0.012012414634227753"
"23878","0.01613706722855568","0.01613706722855568","0.01613706722855568"
"23879","0.016989022493362427","0.016989022493362427","0.016989022493362427"
"23881","0.018127935007214546","0.018127935007214546","0.018127935007214546"
"23884","0.019434424117207527","0.019434424117207527","0.019434424117207527"
"23888","0.013574862852692604","0.013574862852692604","0.013574862852692604"
"23889","0.018817245960235596","0.018817245960235596","0.018817245960235596"
"23890","0.014082230627536774","0.014082230627536774","0.014082230627536774"
"23891","0.017563827335834503","0.017563827335834503","0.017563827335834503"
"23893","0.0155350212007761","0.0155350212007761","0.0155350212007761"
"23894","0.016379544511437416","0.016379544511437416","0.016379544511437416"
"23895","0.01448372844606638","0.01448372844606638","0.01448372844606638"
"23896","0.014872686937451363","0.014872686937451363","0.014872686937451363"
"23897","0.019608035683631897","0.019608035683631897","0.019608035683631897"
"23898","0.011977205984294415","0.011977205984294415","0.011977205984294415"
"23899","0.016827654093503952","0.016827654093503952","0.016827654093503952"
"23903","0.018387723714113235","0.018387723714113235","0.018387723714113235"
"23906","0.012734271585941315","0.012734271585941315","0.012734271585941315"
"23907","0.011792965233325958","0.011792965233325958","0.011792965233325958"
"23908","0.013366714119911194","0.013366714119911194","0.013366714119911194"
"23910","0.013743883930146694","0.013743883930146694","0.013743883930146694"
"23911","0.016755040735006332","0.016755040735006332","0.016755040735006332"
"23912","0.015427274629473686","0.015427274629473686","0.015427274629473686"
"23913","0.014128051698207855","0.014128051698207855","0.014128051698207855"
"23915","0.011106299236416817","0.011106299236416817","0.011106299236416817"
"23916","0.012767871841788292","0.012767871841788292","0.012767871841788292"
"23919","0.01618603803217411","0.01618603803217411","0.01618603803217411"
"23922","0.014279439114034176","0.014279439114034176","0.014279439114034176"
"23926","0.01363801583647728","0.01363801583647728","0.01363801583647728"
"23928","0.011159205809235573","0.011159205809235573","0.011159205809235573"
"23930","0.014058795757591724","0.014058795757591724","0.014058795757591724"
"23931","0.018098149448633194","0.018098149448633194","0.018098149448633194"
"23933","0.01644154079258442","0.01644154079258442","0.01644154079258442"
"23934","0.013231186196208","0.013231186196208","0.013231186196208"
"23935","0.016339506953954697","0.016339506953954697","0.016339506953954697"
"23936","0.013630875386297703","0.013630875386297703","0.013630875386297703"
"23939","0.01672857254743576","0.01672857254743576","0.01672857254743576"
"23941","0.01683945208787918","0.01683945208787918","0.01683945208787918"
"23943","0.021952636539936066","0.021952636539936066","0.021952636539936066"
"23944","0.014167054556310177","0.014167054556310177","0.014167054556310177"
"23945","0.016535013914108276","0.016535013914108276","0.016535013914108276"
"23946","0.01234850101172924","0.01234850101172924","0.01234850101172924"
"23950","0.01472012884914875","0.01472012884914875","0.01472012884914875"
"23951","0.018370982259511948","0.018370982259511948","0.018370982259511948"
"23954","0.01873478665947914","0.01873478665947914","0.01873478665947914"
"23955","0.015963450074195862","0.015963450074195862","0.015963450074195862"
"23956","0.01426803506910801","0.01426803506910801","0.01426803506910801"
"23957","0.016253512352705002","0.016253512352705002","0.016253512352705002"
"23961","0.02053966000676155","0.02053966000676155","0.02053966000676155"
"23963","0.017574477940797806","0.017574477940797806","0.017574477940797806"
"23966","0.017264924943447113","0.017264924943447113","0.017264924943447113"
"23967","0.01490683201700449","0.01490683201700449","0.01490683201700449"
"23968","0.01345887128263712","0.01345887128263712","0.01345887128263712"
"23970","0.016314338892698288","0.016314338892698288","0.016314338892698288"
"23972","0.013745218515396118","0.013745218515396118","0.013745218515396118"
"23974","0.02210955135524273","0.02210955135524273","0.02210955135524273"
"23976","0.015874480828642845","0.015874480828642845","0.015874480828642845"
"23977","0.012421732768416405","0.012421732768416405","0.012421732768416405"
"23978","0.01888660155236721","0.01888660155236721","0.01888660155236721"
"23979","0.01502977218478918","0.01502977218478918","0.01502977218478918"
"23980","0.015771809965372086","0.015771809965372086","0.015771809965372086"
"23981","0.016907967627048492","0.016907967627048492","0.016907967627048492"
"23982","0.012407384812831879","0.012407384812831879","0.012407384812831879"
"23987","0.014347027987241745","0.014347027987241745","0.014347027987241745"
"23988","0.018280424177646637","0.018280424177646637","0.018280424177646637"
"23989","0.02204083651304245","0.02204083651304245","0.02204083651304245"
"23990","0.01527826115489006","0.01527826115489006","0.01527826115489006"
"23991","0.015794791281223297","0.015794791281223297","0.015794791281223297"
"23994","0.022050965577363968","0.022050965577363968","0.022050965577363968"
"23996","0.021687373518943787","0.021687373518943787","0.021687373518943787"
"23997","0.01990411803126335","0.01990411803126335","0.01990411803126335"
"23998","0.01635502465069294","0.01635502465069294","0.01635502465069294"
"23999","0.01711267977952957","0.01711267977952957","0.01711267977952957"
"24001","0.015954917296767235","0.015954917296767235","0.015954917296767235"
"24003","0.01753203198313713","0.01753203198313713","0.01753203198313713"
"24004","0.014300892129540443","0.014300892129540443","0.014300892129540443"
"24006","0.013973248191177845","0.013973248191177845","0.013973248191177845"
"24007","0.019081320613622665","0.019081320613622665","0.019081320613622665"
"24008","0.017151053994894028","0.017151053994894028","0.017151053994894028"
"24010","0.013789806514978409","0.013789806514978409","0.013789806514978409"
"24013","0.018803827464580536","0.018803827464580536","0.018803827464580536"
"24015","0.022871429100632668","0.022871429100632668","0.022871429100632668"
"24016","0.019051894545555115","0.019051894545555115","0.019051894545555115"
"24018","0.014058309607207775","0.014058309607207775","0.014058309607207775"
"24019","0.0158788301050663","0.0158788301050663","0.0158788301050663"
"24024","0.014228589832782745","0.014228589832782745","0.014228589832782745"
"24026","0.023199573159217834","0.023199573159217834","0.023199573159217834"
"24027","0.02061234600841999","0.02061234600841999","0.02061234600841999"
"24028","0.027362726628780365","0.027362726628780365","0.027362726628780365"
"24031","0.016083069145679474","0.016083069145679474","0.016083069145679474"
"24034","0.021889379248023033","0.021889379248023033","0.021889379248023033"
"24036","0.018822334706783295","0.018822334706783295","0.018822334706783295"
"24037","0.016804032027721405","0.016804032027721405","0.016804032027721405"
"24038","0.019200047478079796","0.019200047478079796","0.019200047478079796"
"24043","0.019485993310809135","0.019485993310809135","0.019485993310809135"
"24044","0.01936701312661171","0.01936701312661171","0.01936701312661171"
"24045","0.01550338976085186","0.01550338976085186","0.01550338976085186"
"24048","0.0144975446164608","0.0144975446164608","0.0144975446164608"
"24049","0.013527643866837025","0.013527643866837025","0.013527643866837025"
"24050","0.01896081119775772","0.01896081119775772","0.01896081119775772"
"24051","0.01563730649650097","0.01563730649650097","0.01563730649650097"
"24053","0.015479221940040588","0.015479221940040588","0.015479221940040588"
"24055","0.013015218079090118","0.013015218079090118","0.013015218079090118"
"24056","0.022245831787586212","0.022245831787586212","0.022245831787586212"
"24059","0.015460127033293247","0.015460127033293247","0.015460127033293247"
"24061","0.01944703236222267","0.01944703236222267","0.01944703236222267"
"24065","0.012434890493750572","0.012434890493750572","0.012434890493750572"
"24066","0.017666814848780632","0.017666814848780632","0.017666814848780632"
"24067","0.015386100858449936","0.015386100858449936","0.015386100858449936"
"24069","0.015351496636867523","0.015351496636867523","0.015351496636867523"
"24071","0.013262996450066566","0.013262996450066566","0.013262996450066566"
"24072","0.01409121137112379","0.01409121137112379","0.01409121137112379"
"24074","0.014931695535779","0.014931695535779","0.014931695535779"
"24076","0.022070031613111496","0.022070031613111496","0.022070031613111496"
"24077","0.020917095243930817","0.020917095243930817","0.020917095243930817"
"24079","0.018147867172956467","0.018147867172956467","0.018147867172956467"
"24083","0.015620380640029907","0.015620380640029907","0.015620380640029907"
"24084","0.022909190505743027","0.022909190505743027","0.022909190505743027"
"24085","0.01834244094789028","0.01834244094789028","0.01834244094789028"
"24086","0.019094612449407578","0.019094612449407578","0.019094612449407578"
"24087","0.01795053854584694","0.01795053854584694","0.01795053854584694"
"24088","0.01410389132797718","0.01410389132797718","0.01410389132797718"
"24092","0.021247994154691696","0.021247994154691696","0.021247994154691696"
"24094","0.017205582931637764","0.017205582931637764","0.017205582931637764"
"24096","0.015390289947390556","0.015390289947390556","0.015390289947390556"
"24097","0.01650635153055191","0.01650635153055191","0.01650635153055191"
"24098","0.01711110770702362","0.01711110770702362","0.01711110770702362"
"24104","0.015898967161774635","0.015898967161774635","0.015898967161774635"
"24105","0.01468871533870697","0.01468871533870697","0.01468871533870697"
"24107","0.01395902968943119","0.01395902968943119","0.01395902968943119"
"24109","0.01276061125099659","0.01276061125099659","0.01276061125099659"
"24114","0.012170573696494102","0.012170573696494102","0.012170573696494102"
"24115","0.011834342032670975","0.011834342032670975","0.011834342032670975"
"24117","0.011353841051459312","0.011353841051459312","0.011353841051459312"
"24118","0.017689408734440804","0.017689408734440804","0.017689408734440804"
"24120","0.010894506238400936","0.010894506238400936","0.010894506238400936"
"24121","0.013853119686245918","0.013853119686245918","0.013853119686245918"
"24122","0.011445535346865654","0.011445535346865654","0.011445535346865654"
"24123","0.012999015860259533","0.012999015860259533","0.012999015860259533"
"24129","0.013278099708259106","0.013278099708259106","0.013278099708259106"
"24131","0.012017369270324707","0.012017369270324707","0.012017369270324707"
"24132","0.011930320411920547","0.011930320411920547","0.011930320411920547"
"24133","0.012777512893080711","0.012777512893080711","0.012777512893080711"
"24134","0.01296025887131691","0.01296025887131691","0.01296025887131691"
"24135","0.015269506722688675","0.015269506722688675","0.015269506722688675"
"24136","0.010357560589909554","0.010357560589909554","0.010357560589909554"
"24138","0.014509678818285465","0.014509678818285465","0.014509678818285465"
"24139","0.010911630466580391","0.010911630466580391","0.010911630466580391"
"24140","0.012944107875227928","0.012944107875227928","0.012944107875227928"
"24141","0.014624517410993576","0.014624517410993576","0.014624517410993576"
"24142","0.010388238355517387","0.010388238355517387","0.010388238355517387"
"24143","0.01429343968629837","0.01429343968629837","0.01429343968629837"
"24144","0.011584610678255558","0.011584610678255558","0.011584610678255558"
"24148","0.012089675292372704","0.012089675292372704","0.012089675292372704"
"24151","0.012777913361787796","0.012777913361787796","0.012777913361787796"
"24154","0.015343793667852879","0.015343793667852879","0.015343793667852879"
"24156","0.013422190211713314","0.013422190211713314","0.013422190211713314"
"24157","0.012795798480510712","0.012795798480510712","0.012795798480510712"
"24158","0.009555436670780182","0.009555436670780182","0.009555436670780182"
"24160","0.012714412994682789","0.012714412994682789","0.012714412994682789"
"24164","0.016986556351184845","0.016986556351184845","0.016986556351184845"
"24166","0.014241787604987621","0.014241787604987621","0.014241787604987621"
"24167","0.01604684442281723","0.01604684442281723","0.01604684442281723"
"24168","0.012437798082828522","0.012437798082828522","0.012437798082828522"
"24169","0.01364205777645111","0.01364205777645111","0.01364205777645111"
"24170","0.014562794007360935","0.014562794007360935","0.014562794007360935"
"24171","0.015278471633791924","0.015278471633791924","0.015278471633791924"
"27940","0.013746778480708599","0.013746778480708599","0.013746778480708599"
"27941","0.018654782325029373","0.018654782325029373","0.018654782325029373"
"27943","0.02246652916073799","0.02246652916073799","0.02246652916073799"
"27945","0.02284771017730236","0.02284771017730236","0.02284771017730236"
"27948","0.015153713524341583","0.015153713524341583","0.015153713524341583"
"27949","0.02072199620306492","0.02072199620306492","0.02072199620306492"
"27951","0.014341240748763084","0.014341240748763084","0.014341240748763084"
"27952","0.014522258192300797","0.014522258192300797","0.014522258192300797"
"27953","0.020793601870536804","0.020793601870536804","0.020793601870536804"
"27954","0.025043435394763947","0.025043435394763947","0.025043435394763947"
"27955","0.017092950642108917","0.017092950642108917","0.017092950642108917"
"27958","0.023781657218933105","0.023781657218933105","0.023781657218933105"
"27959","0.024349942803382874","0.024349942803382874","0.024349942803382874"
"27961","0.020744185894727707","0.020744185894727707","0.020744185894727707"
"27963","0.019973568618297577","0.019973568618297577","0.019973568618297577"
"27964","0.015581888146698475","0.015581888146698475","0.015581888146698475"
"27965","0.029318956658244133","0.029318956658244133","0.029318956658244133"
"27966","0.021417537704110146","0.021417537704110146","0.021417537704110146"
"27969","0.01677245832979679","0.01677245832979679","0.01677245832979679"
"27971","0.022703271359205246","0.022703271359205246","0.022703271359205246"
"27973","0.016070373356342316","0.016070373356342316","0.016070373356342316"
"27977","0.02260465733706951","0.02260465733706951","0.02260465733706951"
"27978","0.01305546797811985","0.01305546797811985","0.01305546797811985"
"27979","0.01932644471526146","0.01932644471526146","0.01932644471526146"
"27981","0.013506637886166573","0.013506637886166573","0.013506637886166573"
"27982","0.018063213676214218","0.018063213676214218","0.018063213676214218"
"27983","0.01766381599009037","0.01766381599009037","0.01766381599009037"
"27984","0.019187740981578827","0.019187740981578827","0.019187740981578827"
"27991","0.012980584055185318","0.012980584055185318","0.012980584055185318"
"27992","0.015533591620624065","0.015533591620624065","0.015533591620624065"
"27993","0.014310657978057861","0.014310657978057861","0.014310657978057861"
"27994","0.012312248349189758","0.012312248349189758","0.012312248349189758"
"27997","0.015682637691497803","0.015682637691497803","0.015682637691497803"
"28000","0.017930757254362106","0.017930757254362106","0.017930757254362106"
"28001","0.012783074751496315","0.012783074751496315","0.012783074751496315"
"28004","0.013619783334434032","0.013619783334434032","0.013619783334434032"
"28006","0.018087336793541908","0.018087336793541908","0.018087336793541908"
"28007","0.010151108726859093","0.010151108726859093","0.010151108726859093"
"28008","0.016032392159104347","0.016032392159104347","0.016032392159104347"
"28011","0.012789590284228325","0.012789590284228325","0.012789590284228325"
"28019","0.01273994892835617","0.01273994892835617","0.01273994892835617"
"28021","0.014773348346352577","0.014773348346352577","0.014773348346352577"
"28022","0.013477841392159462","0.013477841392159462","0.013477841392159462"
"28024","0.013278327882289886","0.013278327882289886","0.013278327882289886"
"28028","0.009722519665956497","0.009722519665956497","0.009722519665956497"
"28029","0.014147021807730198","0.014147021807730198","0.014147021807730198"
"28033","0.012199965305626392","0.012199965305626392","0.012199965305626392"
"28036","0.013119671493768692","0.013119671493768692","0.013119671493768692"
"28037","0.012991664931178093","0.012991664931178093","0.012991664931178093"
"28038","0.014462524093687534","0.014462524093687534","0.014462524093687534"
"28039","0.012396708130836487","0.012396708130836487","0.012396708130836487"
"28040","0.014507235959172249","0.014507235959172249","0.014507235959172249"
"28044","0.014578720554709435","0.014578720554709435","0.014578720554709435"
"28046","0.010439925827085972","0.010439925827085972","0.010439925827085972"
"28047","0.009681892581284046","0.009681892581284046","0.009681892581284046"
"28048","0.012252985499799252","0.012252985499799252","0.012252985499799252"
"28049","0.011174146085977554","0.011174146085977554","0.011174146085977554"
"28051","0.01144332718104124","0.01144332718104124","0.01144332718104124"
"28052","0.009903396479785442","0.009903396479785442","0.009903396479785442"
"28053","0.009800169616937637","0.009800169616937637","0.009800169616937637"
"28057","0.011388401500880718","0.011388401500880718","0.011388401500880718"
"28059","0.013568595051765442","0.013568595051765442","0.013568595051765442"
"28060","0.009842239320278168","0.009842239320278168","0.009842239320278168"
"28061","0.008941492065787315","0.008941492065787315","0.008941492065787315"
"28064","0.007727666758000851","0.007727666758000851","0.007727666758000851"
"28068","0.009203478693962097","0.009203478693962097","0.009203478693962097"
"28069","0.013859891332685947","0.013859891332685947","0.013859891332685947"
"28073","0.011078180745244026","0.011078180745244026","0.011078180745244026"
"28074","0.010489899665117264","0.010489899665117264","0.010489899665117264"
"28075","0.010406043380498886","0.010406043380498886","0.010406043380498886"
"28078","0.010545180179178715","0.010545180179178715","0.010545180179178715"
"28079","0.009312096983194351","0.009312096983194351","0.009312096983194351"
"28080","0.010642541572451591","0.010642541572451591","0.010642541572451591"
"28082","0.01171875","0.01171875","0.01171875"
"28084","0.013354437425732613","0.013354437425732613","0.013354437425732613"
"28086","0.01311085931956768","0.01311085931956768","0.01311085931956768"
"28088","0.010277282446622849","0.010277282446622849","0.010277282446622849"
"28090","0.014536043629050255","0.014536043629050255","0.014536043629050255"
"28091","0.012440397404134274","0.012440397404134274","0.012440397404134274"
"28092","0.013828044757246971","0.013828044757246971","0.013828044757246971"
"28093","0.011204205453395844","0.011204205453395844","0.011204205453395844"
"28095","0.01452565286308527","0.01452565286308527","0.01452565286308527"
"28097","0.012285538017749786","0.012285538017749786","0.012285538017749786"
"28098","0.01095782220363617","0.01095782220363617","0.01095782220363617"
"28100","0.013332508504390717","0.013332508504390717","0.013332508504390717"
"28101","0.011615543626248837","0.011615543626248837","0.011615543626248837"
"28108","0.01660959981381893","0.01660959981381893","0.01660959981381893"
"28111","0.01592419669032097","0.01592419669032097","0.01592419669032097"
"28113","0.01659522019326687","0.01659522019326687","0.01659522019326687"
"28115","0.018099822103977203","0.018099822103977203","0.018099822103977203"
"28117","0.01769167184829712","0.01769167184829712","0.01769167184829712"
"28118","0.016850829124450684","0.016850829124450684","0.016850829124450684"
"28119","0.01465883944183588","0.01465883944183588","0.01465883944183588"
"28123","0.01475074328482151","0.01475074328482151","0.01475074328482151"
"28125","0.015516214072704315","0.015516214072704315","0.015516214072704315"
"28126","0.011341627687215805","0.011341627687215805","0.011341627687215805"
"28127","0.011164028197526932","0.011164028197526932","0.011164028197526932"
"28129","0.01162349246442318","0.01162349246442318","0.01162349246442318"
"28130","0.014794685877859592","0.014794685877859592","0.014794685877859592"
"28131","0.0129844406619668","0.0129844406619668","0.0129844406619668"
"28132","0.011550478637218475","0.011550478637218475","0.011550478637218475"
"28134","0.014113153330981731","0.014113153330981731","0.014113153330981731"
"28136","0.017663653939962387","0.017663653939962387","0.017663653939962387"
"28138","0.011490627191960812","0.011490627191960812","0.011490627191960812"
"28139","0.013312128372490406","0.013312128372490406","0.013312128372490406"
"28140","0.011783870868384838","0.011783870868384838","0.011783870868384838"
"28141","0.013255459256470203","0.013255459256470203","0.013255459256470203"
"28142","0.013591915369033813","0.013591915369033813","0.013591915369033813"
"28143","0.012001099064946175","0.012001099064946175","0.012001099064946175"
"28144","0.01042158156633377","0.01042158156633377","0.01042158156633377"
"28146","0.012138007208704948","0.012138007208704948","0.012138007208704948"
"28148","0.014493819326162338","0.014493819326162338","0.014493819326162338"
"28149","0.013412754982709885","0.013412754982709885","0.013412754982709885"
"28151","0.011922650039196014","0.011922650039196014","0.011922650039196014"
"28152","0.009159766137599945","0.009159766137599945","0.009159766137599945"
"28154","0.010719651356339455","0.010719651356339455","0.010719651356339455"
"28155","0.00815377663820982","0.00815377663820982","0.00815377663820982"
"28158","0.01191736664623022","0.01191736664623022","0.01191736664623022"
"28159","0.011802928522229195","0.011802928522229195","0.011802928522229195"
"28164","0.01252475194633007","0.01252475194633007","0.01252475194633007"
"28165","0.010298391804099083","0.010298391804099083","0.010298391804099083"
"28166","0.012591044418513775","0.012591044418513775","0.012591044418513775"
"28167","0.011963685974478722","0.011963685974478722","0.011963685974478722"
"28168","0.010474306531250477","0.010474306531250477","0.010474306531250477"
"28170","0.009520357474684715","0.009520357474684715","0.009520357474684715"
"28172","0.009808149188756943","0.009808149188756943","0.009808149188756943"
"28175","0.010654941201210022","0.010654941201210022","0.010654941201210022"
"28176","0.010567443445324898","0.010567443445324898","0.010567443445324898"
"28178","0.008732294663786888","0.008732294663786888","0.008732294663786888"
"28179","0.009982306510210037","0.009982306510210037","0.009982306510210037"
"28180","0.011183900758624077","0.011183900758624077","0.011183900758624077"
"28181","0.009737622924149036","0.009737622924149036","0.009737622924149036"
"28182","0.009443223476409912","0.009443223476409912","0.009443223476409912"
"28185","0.012688403949141502","0.012688403949141502","0.012688403949141502"
"28187","0.012767702341079712","0.012767702341079712","0.012767702341079712"
"28188","0.012460105121135712","0.012460105121135712","0.012460105121135712"
"28190","0.010991060175001621","0.010991060175001621","0.010991060175001621"
"28193","0.012084195390343666","0.012084195390343666","0.012084195390343666"
"28195","0.0126300398260355","0.0126300398260355","0.0126300398260355"
"28205","0.011400694958865643","0.011400694958865643","0.011400694958865643"
"28209","0.01262383908033371","0.01262383908033371","0.01262383908033371"
